pv_measurement,time_year,time_month,time_day,time_hour,location_A,location_B,location_C
274.40000000000003,2020,8,7,16,0,0,1
183.7125,2020,8,7,16,0,1,0
1811.92,2020,8,7,16,1,0,0
127.4,2020,8,7,17,0,0,1
183.7125,2020,8,7,17,0,1,0
645.92,2020,8,7,17,1,0,0
49.0,2020,8,7,18,0,0,1
183.7125,2020,8,7,18,0,1,0
252.55999999999997,2020,8,7,18,1,0,0
9.8,2020,8,7,19,0,0,1
183.7125,2020,8,7,19,0,1,0
51.699999999999996,2020,8,7,19,1,0,0
0.0,2020,8,7,20,0,0,1
183.7125,2020,8,7,20,0,1,0
0.0,2020,8,7,20,1,0,0
0.0,2020,8,7,21,0,0,1
183.7125,2020,8,7,21,0,1,0
0.0,2020,8,7,21,1,0,0
0.0,2020,8,7,22,0,0,1
183.7125,2020,8,7,22,0,1,0
0.0,2020,8,7,22,1,0,0
0.0,2020,8,7,23,0,0,1
183.7125,2020,8,7,23,0,1,0
0.0,2020,8,7,23,1,0,0
0.0,2020,8,8,0,0,0,1
183.7125,2020,8,8,0,0,1,0
0.0,2020,8,8,0,1,0,0
0.0,2020,8,8,1,0,0,1
183.7125,2020,8,8,1,0,1,0
0.0,2020,8,8,1,1,0,0
0.0,2020,8,8,2,0,0,1
183.7125,2020,8,8,2,0,1,0
0.44,2020,8,8,2,1,0,0
9.8,2020,8,8,3,0,0,1
183.7125,2020,8,8,3,0,1,0
66.66,2020,8,8,3,1,0,0
39.2,2020,8,8,4,0,0,1
183.7125,2020,8,8,4,0,1,0
286.65999999999997,2020,8,8,4,1,0,0
117.60000000000001,2020,8,8,5,0,0,1
183.7125,2020,8,8,5,0,1,0
1061.5,2020,8,8,5,1,0,0
333.20000000000005,2020,8,8,6,0,0,1
183.7125,2020,8,8,6,0,1,0
2409.2200000000003,2020,8,8,6,1,0,0
235.20000000000002,2020,8,8,7,0,0,1
183.7125,2020,8,8,7,0,1,0
1293.8200000000002,2020,8,8,7,1,0,0
274.40000000000003,2020,8,8,8,0,0,1
183.7125,2020,8,8,8,0,1,0
1396.78,2020,8,8,8,1,0,0
421.40000000000003,2020,8,8,9,0,0,1
183.7125,2020,8,8,9,0,1,0
2638.8999999999996,2020,8,8,9,1,0,0
352.8,2020,8,8,10,0,0,1
183.7125,2020,8,8,10,0,1,0
3036.6600000000003,2020,8,8,10,1,0,0
588.0,2020,8,8,11,0,0,1
183.7125,2020,8,8,11,0,1,0
4065.3799999999997,2020,8,8,11,1,0,0
137.20000000000002,2020,8,8,12,0,0,1
183.7125,2020,8,8,12,0,1,0
976.58,2020,8,8,12,1,0,0
313.6,2020,8,8,13,0,0,1
183.7125,2020,8,8,13,0,1,0
1689.38,2020,8,8,13,1,0,0
176.4,2020,8,8,14,0,0,1
183.7125,2020,8,8,14,0,1,0
1056.66,2020,8,8,14,1,0,0
68.60000000000001,2020,8,8,15,0,0,1
183.7125,2020,8,8,15,0,1,0
527.5600000000001,2020,8,8,15,1,0,0
98.0,2020,8,8,16,0,0,1
183.7125,2020,8,8,16,0,1,0
674.52,2020,8,8,16,1,0,0
78.4,2020,8,8,17,0,0,1
183.7125,2020,8,8,17,0,1,0
604.3399999999999,2020,8,8,17,1,0,0
19.6,2020,8,8,18,0,0,1
183.7125,2020,8,8,18,0,1,0
273.02000000000004,2020,8,8,18,1,0,0
9.8,2020,8,8,19,0,0,1
183.7125,2020,8,8,19,0,1,0
88.22,2020,8,8,19,1,0,0
0.0,2020,8,8,20,0,0,1
183.7125,2020,8,8,20,0,1,0
0.0,2020,8,8,20,1,0,0
0.0,2020,8,8,21,0,0,1
183.7125,2020,8,8,21,0,1,0
0.0,2020,8,8,21,1,0,0
0.0,2020,8,8,22,0,0,1
183.7125,2020,8,8,22,0,1,0
0.0,2020,8,8,22,1,0,0
0.0,2020,8,8,23,0,0,1
183.7125,2020,8,8,23,0,1,0
0.0,2020,8,8,23,1,0,0
0.0,2020,8,9,0,0,0,1
183.7125,2020,8,9,0,0,1,0
0.0,2020,8,9,0,1,0,0
0.0,2020,8,9,1,0,0,1
183.7125,2020,8,9,1,0,1,0
0.0,2020,8,9,1,1,0,0
0.0,2020,8,9,2,0,0,1
183.7125,2020,8,9,2,0,1,0
0.0,2020,8,9,2,1,0,0
9.8,2020,8,9,3,0,0,1
183.7125,2020,8,9,3,0,1,0
62.25999999999999,2020,8,9,3,1,0,0
29.400000000000002,2020,8,9,4,0,0,1
183.7125,2020,8,9,4,0,1,0
231.0,2020,8,9,4,1,0,0
98.0,2020,8,9,5,0,0,1
183.7125,2020,8,9,5,0,1,0
544.2800000000001,2020,8,9,5,1,0,0
205.8,2020,8,9,6,0,0,1
183.7125,2020,8,9,6,0,1,0
1365.3200000000002,2020,8,9,6,1,0,0
382.20000000000005,2020,8,9,7,0,0,1
183.7125,2020,8,9,7,0,1,0
1806.86,2020,8,9,7,1,0,0
186.20000000000002,2020,8,9,8,0,0,1
183.7125,2020,8,9,8,0,1,0
931.0399999999998,2020,8,9,8,1,0,0
431.20000000000005,2020,8,9,9,0,0,1
183.7125,2020,8,9,9,0,1,0
3084.18,2020,8,9,9,1,0,0
803.6,2020,8,9,10,0,0,1
183.7125,2020,8,9,10,0,1,0
5179.68,2020,8,9,10,1,0,0
362.6,2020,8,9,11,0,0,1
183.7125,2020,8,9,11,0,1,0
1875.2799999999997,2020,8,9,11,1,0,0
401.8,2020,8,9,12,0,0,1
183.7125,2020,8,9,12,0,1,0
2484.9,2020,8,9,12,1,0,0
568.4000000000001,2020,8,9,13,0,0,1
183.7125,2020,8,9,13,0,1,0
2962.3,2020,8,9,13,1,0,0
294.0,2020,8,9,14,0,0,1
183.7125,2020,8,9,14,0,1,0
3131.7,2020,8,9,14,1,0,0
284.20000000000005,2020,8,9,15,0,0,1
183.7125,2020,8,9,15,0,1,0
2388.32,2020,8,9,15,1,0,0
294.0,2020,8,9,16,0,0,1
183.7125,2020,8,9,16,0,1,0
1831.94,2020,8,9,16,1,0,0
166.60000000000002,2020,8,9,17,0,0,1
183.7125,2020,8,9,17,0,1,0
875.82,2020,8,9,17,1,0,0
58.800000000000004,2020,8,9,18,0,0,1
183.7125,2020,8,9,18,0,1,0
410.52000000000004,2020,8,9,18,1,0,0
9.8,2020,8,9,19,0,0,1
183.7125,2020,8,9,19,0,1,0
84.26,2020,8,9,19,1,0,0
0.0,2020,8,9,20,0,0,1
183.7125,2020,8,9,20,0,1,0
0.0,2020,8,9,20,1,0,0
0.0,2020,8,9,21,0,0,1
183.7125,2020,8,9,21,0,1,0
0.0,2020,8,9,21,1,0,0
0.0,2020,8,9,22,0,0,1
183.7125,2020,8,9,22,0,1,0
0.0,2020,8,9,22,1,0,0
0.0,2020,8,9,23,0,0,1
183.7125,2020,8,9,23,0,1,0
0.0,2020,8,9,23,1,0,0
0.0,2020,8,10,0,0,0,1
183.7125,2020,8,10,0,0,1,0
0.0,2020,8,10,0,1,0,0
0.0,2020,8,10,1,0,0,1
183.7125,2020,8,10,1,0,1,0
0.0,2020,8,10,1,1,0,0
0.0,2020,8,10,2,0,0,1
183.7125,2020,8,10,2,0,1,0
0.0,2020,8,10,2,1,0,0
9.8,2020,8,10,3,0,0,1
183.7125,2020,8,10,3,0,1,0
73.92,2020,8,10,3,1,0,0
39.2,2020,8,10,4,0,0,1
183.7125,2020,8,10,4,0,1,0
423.28,2020,8,10,4,1,0,0
127.4,2020,8,10,5,0,0,1
183.7125,2020,8,10,5,0,1,0
1252.9,2020,8,10,5,1,0,0
284.20000000000005,2020,8,10,6,0,0,1
183.7125,2020,8,10,6,0,1,0
2458.2799999999997,2020,8,10,6,1,0,0
460.6,2020,8,10,7,0,0,1
183.7125,2020,8,10,7,0,1,0
3521.7600000000007,2020,8,10,7,1,0,0
617.4000000000001,2020,8,10,8,0,0,1
183.7125,2020,8,10,8,0,1,0
4310.68,2020,8,10,8,1,0,0
735.0,2020,8,10,9,0,0,1
183.7125,2020,8,10,9,0,1,0
4815.360000000001,2020,8,10,9,1,0,0
803.6,2020,8,10,10,0,0,1
183.7125,2020,8,10,10,0,1,0
5058.0199999999995,2020,8,10,10,1,0,0
823.2,2020,8,10,11,0,0,1
183.7125,2020,8,10,11,0,1,0
4933.72,2020,8,10,11,1,0,0
784.0,2020,8,10,12,0,0,1
183.7125,2020,8,10,12,0,1,0
4700.74,2020,8,10,12,1,0,0
686.0,2020,8,10,13,0,0,1
183.7125,2020,8,10,13,0,1,0
4115.54,2020,8,10,13,1,0,0
539.0,2020,8,10,14,0,0,1
183.7125,2020,8,10,14,0,1,0
3418.7999999999997,2020,8,10,14,1,0,0
401.8,2020,8,10,15,0,0,1
183.7125,2020,8,10,15,0,1,0
2718.32,2020,8,10,15,1,0,0
274.40000000000003,2020,8,10,16,0,0,1
183.7125,2020,8,10,16,0,1,0
1777.82,2020,8,10,16,1,0,0
156.8,2020,8,10,17,0,0,1
183.7125,2020,8,10,17,0,1,0
810.04,2020,8,10,17,1,0,0
58.800000000000004,2020,8,10,18,0,0,1
183.7125,2020,8,10,18,0,1,0
362.34000000000003,2020,8,10,18,1,0,0
9.8,2020,8,10,19,0,0,1
183.7125,2020,8,10,19,0,1,0
89.98,2020,8,10,19,1,0,0
0.0,2020,8,10,20,0,0,1
183.7125,2020,8,10,20,0,1,0
0.0,2020,8,10,20,1,0,0
0.0,2020,8,10,21,0,0,1
183.7125,2020,8,10,21,0,1,0
0.0,2020,8,10,21,1,0,0
0.0,2020,8,10,22,0,0,1
183.7125,2020,8,10,22,0,1,0
0.0,2020,8,10,22,1,0,0
0.0,2020,8,10,23,0,0,1
183.7125,2020,8,10,23,0,1,0
0.0,2020,8,10,23,1,0,0
0.0,2020,8,11,0,0,0,1
183.7125,2020,8,11,0,0,1,0
0.0,2020,8,11,0,1,0,0
0.0,2020,8,11,1,0,0,1
183.7125,2020,8,11,1,0,1,0
0.0,2020,8,11,1,1,0,0
0.0,2020,8,11,2,0,0,1
183.7125,2020,8,11,2,0,1,0
0.0,2020,8,11,2,1,0,0
9.8,2020,8,11,3,0,0,1
183.7125,2020,8,11,3,0,1,0
72.16,2020,8,11,3,1,0,0
39.2,2020,8,11,4,0,0,1
183.7125,2020,8,11,4,0,1,0
387.85999999999996,2020,8,11,4,1,0,0
127.4,2020,8,11,5,0,0,1
183.7125,2020,8,11,5,0,1,0
1218.8,2020,8,11,5,1,0,0
264.6,2020,8,11,6,0,0,1
183.7125,2020,8,11,6,0,1,0
2254.56,2020,8,11,6,1,0,0
411.6,2020,8,11,7,0,0,1
183.7125,2020,8,11,7,0,1,0
2983.42,2020,8,11,7,1,0,0
352.8,2020,8,11,8,0,0,1
183.7125,2020,8,11,8,0,1,0
1939.9599999999998,2020,8,11,8,1,0,0
441.00000000000006,2020,8,11,9,0,0,1
183.7125,2020,8,11,9,0,1,0
2793.56,2020,8,11,9,1,0,0
529.2,2020,8,11,10,0,0,1
183.7125,2020,8,11,10,0,1,0
2688.8399999999997,2020,8,11,10,1,0,0
431.20000000000005,2020,8,11,11,0,0,1
183.7125,2020,8,11,11,0,1,0
2557.06,2020,8,11,11,1,0,0
480.20000000000005,2020,8,11,12,0,0,1
183.7125,2020,8,11,12,0,1,0
1985.06,2020,8,11,12,1,0,0
343.0,2020,8,11,13,0,0,1
183.7125,2020,8,11,13,0,1,0
1570.1399999999999,2020,8,11,13,1,0,0
480.20000000000005,2020,8,11,14,0,0,1
183.7125,2020,8,11,14,0,1,0
2431.88,2020,8,11,14,1,0,0
392.0,2020,8,11,15,0,0,1
183.7125,2020,8,11,15,0,1,0
2002.8799999999999,2020,8,11,15,1,0,0
186.20000000000002,2020,8,11,16,0,0,1
183.7125,2020,8,11,16,0,1,0
1090.54,2020,8,11,16,1,0,0
98.0,2020,8,11,17,0,0,1
183.7125,2020,8,11,17,0,1,0
471.9,2020,8,11,17,1,0,0
29.400000000000002,2020,8,11,18,0,0,1
183.7125,2020,8,11,18,0,1,0
127.82,2020,8,11,18,1,0,0
9.8,2020,8,11,19,0,0,1
183.7125,2020,8,11,19,0,1,0
20.24,2020,8,11,19,1,0,0
0.0,2020,8,11,20,0,0,1
183.7125,2020,8,11,20,0,1,0
0.0,2020,8,11,20,1,0,0
0.0,2020,8,11,21,0,0,1
183.7125,2020,8,11,21,0,1,0
0.0,2020,8,11,21,1,0,0
0.0,2020,8,11,22,0,0,1
183.7125,2020,8,11,22,0,1,0
0.0,2020,8,11,22,1,0,0
0.0,2020,8,11,23,0,0,1
183.7125,2020,8,11,23,0,1,0
0.0,2020,8,11,23,1,0,0
0.0,2020,8,12,0,0,0,1
183.7125,2020,8,12,0,0,1,0
0.0,2020,8,12,0,1,0,0
0.0,2020,8,12,1,0,0,1
183.7125,2020,8,12,1,0,1,0
0.0,2020,8,12,1,1,0,0
0.0,2020,8,12,2,0,0,1
183.7125,2020,8,12,2,0,1,0
0.0,2020,8,12,2,1,0,0
9.8,2020,8,12,3,0,0,1
183.7125,2020,8,12,3,0,1,0
44.660000000000004,2020,8,12,3,1,0,0
39.2,2020,8,12,4,0,0,1
183.7125,2020,8,12,4,0,1,0
170.28,2020,8,12,4,1,0,0
58.800000000000004,2020,8,12,5,0,0,1
183.7125,2020,8,12,5,0,1,0
904.8600000000001,2020,8,12,5,1,0,0
215.60000000000002,2020,8,12,6,0,0,1
183.7125,2020,8,12,6,0,1,0
1192.62,2020,8,12,6,1,0,0
254.8,2020,8,12,7,0,0,1
183.7125,2020,8,12,7,0,1,0
1848.22,2020,8,12,7,1,0,0
294.0,2020,8,12,8,0,0,1
183.7125,2020,8,12,8,0,1,0
3085.72,2020,8,12,8,1,0,0
646.8000000000001,2020,8,12,9,0,0,1
183.7125,2020,8,12,9,0,1,0
4851.66,2020,8,12,9,1,0,0
784.0,2020,8,12,10,0,0,1
183.7125,2020,8,12,10,0,1,0
4975.96,2020,8,12,10,1,0,0
813.4000000000001,2020,8,12,11,0,0,1
183.7125,2020,8,12,11,0,1,0
4932.400000000001,2020,8,12,11,1,0,0
774.2,2020,8,12,12,0,0,1
183.7125,2020,8,12,12,0,1,0
4674.56,2020,8,12,12,1,0,0
666.4000000000001,2020,8,12,13,0,0,1
183.7125,2020,8,12,13,0,1,0
4118.62,2020,8,12,13,1,0,0
529.2,2020,8,12,14,0,0,1
183.7125,2020,8,12,14,0,1,0
3413.96,2020,8,12,14,1,0,0
382.20000000000005,2020,8,12,15,0,0,1
183.7125,2020,8,12,15,0,1,0
2594.24,2020,8,12,15,1,0,0
254.8,2020,8,12,16,0,0,1
183.7125,2020,8,12,16,0,1,0
1660.34,2020,8,12,16,1,0,0
137.20000000000002,2020,8,12,17,0,0,1
183.7125,2020,8,12,17,0,1,0
741.4,2020,8,12,17,1,0,0
39.2,2020,8,12,18,0,0,1
183.7125,2020,8,12,18,0,1,0
287.53999999999996,2020,8,12,18,1,0,0
0.0,2020,8,12,19,0,0,1
183.7125,2020,8,12,19,0,1,0
17.6,2020,8,12,19,1,0,0
0.0,2020,8,12,20,0,0,1
183.7125,2020,8,12,20,0,1,0
0.0,2020,8,12,20,1,0,0
0.0,2020,8,12,21,0,0,1
183.7125,2020,8,12,21,0,1,0
0.0,2020,8,12,21,1,0,0
0.0,2020,8,12,22,0,0,1
183.7125,2020,8,12,22,0,1,0
0.0,2020,8,12,22,1,0,0
0.0,2020,8,12,23,0,0,1
183.7125,2020,8,12,23,0,1,0
0.0,2020,8,12,23,1,0,0
0.0,2020,8,13,0,0,0,1
183.7125,2020,8,13,0,0,1,0
0.0,2020,8,13,0,1,0,0
0.0,2020,8,13,1,0,0,1
183.7125,2020,8,13,1,0,1,0
0.0,2020,8,13,1,1,0,0
0.0,2020,8,13,2,0,0,1
183.7125,2020,8,13,2,0,1,0
0.0,2020,8,13,2,1,0,0
9.8,2020,8,13,3,0,0,1
183.7125,2020,8,13,3,0,1,0
35.64,2020,8,13,3,1,0,0
29.400000000000002,2020,8,13,4,0,0,1
183.7125,2020,8,13,4,0,1,0
202.84,2020,8,13,4,1,0,0
127.4,2020,8,13,5,0,0,1
183.7125,2020,8,13,5,0,1,0
809.38,2020,8,13,5,1,0,0
225.4,2020,8,13,6,0,0,1
183.7125,2020,8,13,6,0,1,0
1518.6599999999999,2020,8,13,6,1,0,0
117.60000000000001,2020,8,13,7,0,0,1
183.7125,2020,8,13,7,0,1,0
605.88,2020,8,13,7,1,0,0
147.0,2020,8,13,8,0,0,1
183.7125,2020,8,13,8,0,1,0
694.32,2020,8,13,8,1,0,0
205.8,2020,8,13,9,0,0,1
183.7125,2020,8,13,9,0,1,0
962.9399999999999,2020,8,13,9,1,0,0
323.40000000000003,2020,8,13,10,0,0,1
183.7125,2020,8,13,10,0,1,0
1640.1,2020,8,13,10,1,0,0
245.00000000000003,2020,8,13,11,0,0,1
183.7125,2020,8,13,11,0,1,0
1142.9,2020,8,13,11,1,0,0
303.8,2020,8,13,12,0,0,1
183.7125,2020,8,13,12,0,1,0
1530.1,2020,8,13,12,1,0,0
519.4000000000001,2020,8,13,13,0,0,1
183.7125,2020,8,13,13,0,1,0
2750.22,2020,8,13,13,1,0,0
303.8,2020,8,13,14,0,0,1
183.7125,2020,8,13,14,0,1,0
1510.08,2020,8,13,14,1,0,0
284.20000000000005,2020,8,13,15,0,0,1
183.7125,2020,8,13,15,0,1,0
1440.1200000000001,2020,8,13,15,1,0,0
147.0,2020,8,13,16,0,0,1
183.7125,2020,8,13,16,0,1,0
549.12,2020,8,13,16,1,0,0
39.2,2020,8,13,17,0,0,1
183.7125,2020,8,13,17,0,1,0
167.42000000000002,2020,8,13,17,1,0,0
9.8,2020,8,13,18,0,0,1
183.7125,2020,8,13,18,0,1,0
13.2,2020,8,13,18,1,0,0
0.0,2020,8,13,19,0,0,1
183.7125,2020,8,13,19,0,1,0
0.0,2020,8,13,19,1,0,0
0.0,2020,8,13,20,0,0,1
183.7125,2020,8,13,20,0,1,0
0.0,2020,8,13,20,1,0,0
0.0,2020,8,13,21,0,0,1
183.7125,2020,8,13,21,0,1,0
0.0,2020,8,13,21,1,0,0
0.0,2020,8,13,22,0,0,1
183.7125,2020,8,13,22,0,1,0
0.0,2020,8,13,22,1,0,0
0.0,2020,8,13,23,0,0,1
183.7125,2020,8,13,23,0,1,0
0.0,2020,8,13,23,1,0,0
0.0,2020,8,14,0,0,0,1
183.7125,2020,8,14,0,0,1,0
0.0,2020,8,14,0,1,0,0
0.0,2020,8,14,1,0,0,1
183.7125,2020,8,14,1,0,1,0
0.0,2020,8,14,1,1,0,0
0.0,2020,8,14,2,0,0,1
183.7125,2020,8,14,2,0,1,0
0.0,2020,8,14,2,1,0,0
0.0,2020,8,14,3,0,0,1
183.7125,2020,8,14,3,0,1,0
0.0,2020,8,14,3,1,0,0
19.6,2020,8,14,4,0,0,1
183.7125,2020,8,14,4,0,1,0
104.28,2020,8,14,4,1,0,0
68.60000000000001,2020,8,14,5,0,0,1
183.7125,2020,8,14,5,0,1,0
402.38,2020,8,14,5,1,0,0
137.20000000000002,2020,8,14,6,0,0,1
183.7125,2020,8,14,6,0,1,0
970.42,2020,8,14,6,1,0,0
225.4,2020,8,14,7,0,0,1
183.7125,2020,8,14,7,0,1,0
1404.48,2020,8,14,7,1,0,0
274.40000000000003,2020,8,14,8,0,0,1
183.7125,2020,8,14,8,0,1,0
1011.12,2020,8,14,8,1,0,0
284.20000000000005,2020,8,14,9,0,0,1
183.7125,2020,8,14,9,0,1,0
1386.0,2020,8,14,9,1,0,0
450.8,2020,8,14,10,0,0,1
183.7125,2020,8,14,10,0,1,0
2949.98,2020,8,14,10,1,0,0
578.2,2020,8,14,11,0,0,1
183.7125,2020,8,14,11,0,1,0
3336.2999999999997,2020,8,14,11,1,0,0
558.6,2020,8,14,12,0,0,1
183.7125,2020,8,14,12,0,1,0
3153.7000000000003,2020,8,14,12,1,0,0
470.40000000000003,2020,8,14,13,0,0,1
183.7125,2020,8,14,13,0,1,0
3905.4399999999996,2020,8,14,13,1,0,0
372.40000000000003,2020,8,14,14,0,0,1
183.7125,2020,8,14,14,0,1,0
3426.5,2020,8,14,14,1,0,0
264.6,2020,8,14,15,0,0,1
183.7125,2020,8,14,15,0,1,0
1437.7,2020,8,14,15,1,0,0
205.8,2020,8,14,16,0,0,1
183.7125,2020,8,14,16,0,1,0
1131.68,2020,8,14,16,1,0,0
137.20000000000002,2020,8,14,17,0,0,1
183.7125,2020,8,14,17,0,1,0
747.5600000000001,2020,8,14,17,1,0,0
49.0,2020,8,14,18,0,0,1
183.7125,2020,8,14,18,0,1,0
286.65999999999997,2020,8,14,18,1,0,0
9.8,2020,8,14,19,0,0,1
183.7125,2020,8,14,19,0,1,0
34.54,2020,8,14,19,1,0,0
0.0,2020,8,14,20,0,0,1
183.7125,2020,8,14,20,0,1,0
0.0,2020,8,14,20,1,0,0
0.0,2020,8,14,21,0,0,1
183.7125,2020,8,14,21,0,1,0
0.0,2020,8,14,21,1,0,0
0.0,2020,8,14,22,0,0,1
183.7125,2020,8,14,22,0,1,0
0.0,2020,8,14,22,1,0,0
0.0,2020,8,14,23,0,0,1
183.7125,2020,8,14,23,0,1,0
0.0,2020,8,14,23,1,0,0
0.0,2020,8,15,0,0,0,1
183.7125,2020,8,15,0,0,1,0
0.0,2020,8,15,0,1,0,0
0.0,2020,8,15,1,0,0,1
183.7125,2020,8,15,1,0,1,0
0.0,2020,8,15,1,1,0,0
0.0,2020,8,15,2,0,0,1
183.7125,2020,8,15,2,0,1,0
0.0,2020,8,15,2,1,0,0
0.0,2020,8,15,3,0,0,1
183.7125,2020,8,15,3,0,1,0
1.1,2020,8,15,3,1,0,0
9.8,2020,8,15,4,0,0,1
183.7125,2020,8,15,4,0,1,0
32.559999999999995,2020,8,15,4,1,0,0
19.6,2020,8,15,5,0,0,1
183.7125,2020,8,15,5,0,1,0
70.84,2020,8,15,5,1,0,0
39.2,2020,8,15,6,0,0,1
183.7125,2020,8,15,6,0,1,0
185.68,2020,8,15,6,1,0,0
98.0,2020,8,15,7,0,0,1
183.7125,2020,8,15,7,0,1,0
511.06,2020,8,15,7,1,0,0
225.4,2020,8,15,8,0,0,1
183.7125,2020,8,15,8,0,1,0
953.04,2020,8,15,8,1,0,0
215.60000000000002,2020,8,15,9,0,0,1
183.7125,2020,8,15,9,0,1,0
1055.1200000000001,2020,8,15,9,1,0,0
215.60000000000002,2020,8,15,10,0,0,1
183.7125,2020,8,15,10,0,1,0
1184.26,2020,8,15,10,1,0,0
147.0,2020,8,15,11,0,0,1
183.7125,2020,8,15,11,0,1,0
726.22,2020,8,15,11,1,0,0
107.80000000000001,2020,8,15,12,0,0,1
183.7125,2020,8,15,12,0,1,0
576.1800000000001,2020,8,15,12,1,0,0
98.0,2020,8,15,13,0,0,1
183.7125,2020,8,15,13,0,1,0
509.52,2020,8,15,13,1,0,0
58.800000000000004,2020,8,15,14,0,0,1
183.7125,2020,8,15,14,0,1,0
288.86,2020,8,15,14,1,0,0
39.2,2020,8,15,15,0,0,1
183.7125,2020,8,15,15,0,1,0
192.5,2020,8,15,15,1,0,0
29.400000000000002,2020,8,15,16,0,0,1
183.7125,2020,8,15,16,0,1,0
96.36,2020,8,15,16,1,0,0
19.6,2020,8,15,17,0,0,1
183.7125,2020,8,15,17,0,1,0
114.84,2020,8,15,17,1,0,0
0.0,2020,8,15,18,0,0,1
183.7125,2020,8,15,18,0,1,0
13.2,2020,8,15,18,1,0,0
0.0,2020,8,15,19,0,0,1
183.7125,2020,8,15,19,0,1,0
0.0,2020,8,15,19,1,0,0
0.0,2020,8,15,20,0,0,1
183.7125,2020,8,15,20,0,1,0
0.0,2020,8,15,20,1,0,0
0.0,2020,8,15,21,0,0,1
183.7125,2020,8,15,21,0,1,0
0.0,2020,8,15,21,1,0,0
0.0,2020,8,15,22,0,0,1
183.7125,2020,8,15,22,0,1,0
0.0,2020,8,15,22,1,0,0
0.0,2020,8,15,23,0,0,1
183.7125,2020,8,15,23,0,1,0
0.0,2020,8,15,23,1,0,0
0.0,2020,8,16,0,0,0,1
183.7125,2020,8,16,0,0,1,0
0.0,2020,8,16,0,1,0,0
0.0,2020,8,16,1,0,0,1
183.7125,2020,8,16,1,0,1,0
0.0,2020,8,16,1,1,0,0
0.0,2020,8,16,2,0,0,1
183.7125,2020,8,16,2,0,1,0
0.0,2020,8,16,2,1,0,0
0.0,2020,8,16,3,0,0,1
183.7125,2020,8,16,3,0,1,0
3.08,2020,8,16,3,1,0,0
39.2,2020,8,16,4,0,0,1
183.7125,2020,8,16,4,0,1,0
172.04000000000002,2020,8,16,4,1,0,0
78.4,2020,8,16,5,0,0,1
183.7125,2020,8,16,5,0,1,0
414.91999999999996,2020,8,16,5,1,0,0
166.60000000000002,2020,8,16,6,0,0,1
183.7125,2020,8,16,6,0,1,0
1041.04,2020,8,16,6,1,0,0
254.8,2020,8,16,7,0,0,1
183.7125,2020,8,16,7,0,1,0
1576.3,2020,8,16,7,1,0,0
284.20000000000005,2020,8,16,8,0,0,1
183.7125,2020,8,16,8,0,1,0
2252.8,2020,8,16,8,1,0,0
558.6,2020,8,16,9,0,0,1
183.7125,2020,8,16,9,0,1,0
2849.2200000000003,2020,8,16,9,1,0,0
578.2,2020,8,16,10,0,0,1
183.7125,2020,8,16,10,0,1,0
2315.94,2020,8,16,10,1,0,0
607.6,2020,8,16,11,0,0,1
183.7125,2020,8,16,11,0,1,0
4990.92,2020,8,16,11,1,0,0
421.40000000000003,2020,8,16,12,0,0,1
183.7125,2020,8,16,12,0,1,0
4880.4800000000005,2020,8,16,12,1,0,0
421.40000000000003,2020,8,16,13,0,0,1
183.7125,2020,8,16,13,0,1,0
4141.280000000001,2020,8,16,13,1,0,0
450.8,2020,8,16,14,0,0,1
183.7125,2020,8,16,14,0,1,0
2860.0,2020,8,16,14,1,0,0
284.20000000000005,2020,8,16,15,0,0,1
183.7125,2020,8,16,15,0,1,0
2703.1400000000003,2020,8,16,15,1,0,0
235.20000000000002,2020,8,16,16,0,0,1
183.7125,2020,8,16,16,0,1,0
1666.72,2020,8,16,16,1,0,0
117.60000000000001,2020,8,16,17,0,0,1
183.7125,2020,8,16,17,0,1,0
641.08,2020,8,16,17,1,0,0
39.2,2020,8,16,18,0,0,1
183.7125,2020,8,16,18,0,1,0
202.62,2020,8,16,18,1,0,0
0.0,2020,8,16,19,0,0,1
183.7125,2020,8,16,19,0,1,0
11.879999999999999,2020,8,16,19,1,0,0
0.0,2020,8,16,20,0,0,1
183.7125,2020,8,16,20,0,1,0
0.0,2020,8,16,20,1,0,0
0.0,2020,8,16,21,0,0,1
183.7125,2020,8,16,21,0,1,0
0.0,2020,8,16,21,1,0,0
0.0,2020,8,16,22,0,0,1
183.7125,2020,8,16,22,0,1,0
0.0,2020,8,16,22,1,0,0
0.0,2020,8,16,23,0,0,1
183.7125,2020,8,16,23,0,1,0
0.0,2020,8,16,23,1,0,0
0.0,2020,8,17,0,0,0,1
183.7125,2020,8,17,0,0,1,0
0.0,2020,8,17,0,1,0,0
0.0,2020,8,17,1,0,0,1
183.7125,2020,8,17,1,0,1,0
0.0,2020,8,17,1,1,0,0
0.0,2020,8,17,2,0,0,1
183.7125,2020,8,17,2,0,1,0
0.0,2020,8,17,2,1,0,0
0.0,2020,8,17,3,0,0,1
183.7125,2020,8,17,3,0,1,0
38.059999999999995,2020,8,17,3,1,0,0
29.400000000000002,2020,8,17,4,0,0,1
183.7125,2020,8,17,4,0,1,0
347.38000000000005,2020,8,17,4,1,0,0
107.80000000000001,2020,8,17,5,0,0,1
183.7125,2020,8,17,5,0,1,0
1088.5600000000002,2020,8,17,5,1,0,0
245.00000000000003,2020,8,17,6,0,0,1
183.7125,2020,8,17,6,0,1,0
2236.74,2020,8,17,6,1,0,0
411.6,2020,8,17,7,0,0,1
