pv_measurement,year,month,day,hour,location_A,location_B,location_C
392.4375,2020,4,21,14,False,True,False
227.7,2020,4,21,15,False,True,False
118.1625,2020,4,21,16,False,True,False
54.3375,2020,4,21,17,False,True,False
13.8,2020,4,21,18,False,True,False
0.0,2020,4,21,19,False,True,False
0.0,2020,4,21,20,False,True,False
0.0,2020,4,21,21,False,True,False
0.0,2020,4,21,22,False,True,False
0.0,2020,4,21,23,False,True,False
0.0,2020,4,22,0,False,True,False
0.0,2020,4,22,1,False,True,False
0.0,2020,4,22,2,False,True,False
2.5875,2020,4,22,3,False,True,False
37.95,2020,4,22,4,False,True,False
131.9625,2020,4,22,5,False,True,False
303.6,2020,4,22,6,False,True,False
472.65,2020,4,22,7,False,True,False
631.35,2020,4,22,8,False,True,False
718.4625,2020,4,22,9,False,True,False
770.2125,2020,4,22,10,False,True,False
740.025,2020,4,22,11,False,True,False
687.4125,2020,4,22,12,False,True,False
579.6,2020,4,22,13,False,True,False
395.025,2020,4,22,14,False,True,False
251.85,2020,4,22,15,False,True,False
138.0,2020,4,22,16,False,True,False
69.0,2020,4,22,17,False,True,False
21.5625,2020,4,22,18,False,True,False
0.0,2020,4,22,19,False,True,False
0.0,2020,4,22,20,False,True,False
0.0,2020,4,22,21,False,True,False
0.0,2020,4,22,22,False,True,False
0.0,2020,4,22,23,False,True,False
0.0,2020,4,23,0,False,True,False
0.0,2020,4,23,1,False,True,False
0.0,2020,4,23,2,False,True,False
0.0,2020,4,23,3,False,True,False
14.6625,2020,4,23,4,False,True,False
58.65,2020,4,23,5,False,True,False
81.075,2020,4,23,6,False,True,False
101.775,2020,4,23,7,False,True,False
121.6125,2020,4,23,8,False,True,False
104.3625,2020,4,23,9,False,True,False
124.2,2020,4,23,10,False,True,False
97.4625,2020,4,23,11,False,True,False
131.9625,2020,4,23,12,False,True,False
145.7625,2020,4,23,13,False,True,False
126.7875,2020,4,23,14,False,True,False
49.1625,2020,4,23,15,False,True,False
53.475,2020,4,23,16,False,True,False
17.25,2020,4,23,17,False,True,False
2.5875,2020,4,23,18,False,True,False
0.0,2020,4,23,19,False,True,False
0.0,2020,4,23,20,False,True,False
0.0,2020,4,23,21,False,True,False
0.0,2020,4,23,22,False,True,False
0.0,2020,4,23,23,False,True,False
0.0,2020,4,24,0,False,True,False
0.0,2020,4,24,1,False,True,False
0.0,2020,4,24,2,False,True,False
0.0,2020,4,24,3,False,True,False
6.9,2020,4,24,4,False,True,False
78.4875,2020,4,24,5,False,True,False
102.6375,2020,4,24,6,False,True,False
148.35,2020,4,24,7,False,True,False
212.175,2020,4,24,8,False,True,False
305.325,2020,4,24,9,False,True,False
561.4875,2020,4,24,10,False,True,False
420.9,2020,4,24,11,False,True,False
186.3,2020,4,24,12,False,True,False
200.1,2020,4,24,13,False,True,False
165.6,2020,4,24,14,False,True,False
199.2375,2020,4,24,15,False,True,False
116.4375,2020,4,24,16,False,True,False
40.5375,2020,4,24,17,False,True,False
10.35,2020,4,24,18,False,True,False
0.0,2020,4,24,19,False,True,False
0.0,2020,4,24,20,False,True,False
0.0,2020,4,24,21,False,True,False
0.0,2020,4,24,22,False,True,False
0.0,2020,4,24,23,False,True,False
0.0,2020,4,25,0,False,True,False
0.0,2020,4,25,1,False,True,False
0.0,2020,4,25,2,False,True,False
0.0,2020,4,25,3,False,True,False
16.3875,2020,4,25,4,False,True,False
47.4375,2020,4,25,5,False,True,False
98.325,2020,4,25,6,False,True,False
131.9625,2020,4,25,7,False,True,False
232.875,2020,4,25,8,False,True,False
313.95,2020,4,25,9,False,True,False
263.925,2020,4,25,10,False,True,False
267.375,2020,4,25,11,False,True,False
353.625,2020,4,25,12,False,True,False
309.6375,2020,4,25,13,False,True,False
367.425,2020,4,25,14,False,True,False
289.8,2020,4,25,15,False,True,False
181.125,2020,4,25,16,False,True,False
87.1125,2020,4,25,17,False,True,False
17.25,2020,4,25,18,False,True,False
0.0,2020,4,25,19,False,True,False
0.0,2020,4,25,20,False,True,False
0.0,2020,4,25,21,False,True,False
0.0,2020,4,25,22,False,True,False
0.0,2020,4,25,23,False,True,False
0.0,2020,4,26,0,False,True,False
0.0,2020,4,26,1,False,True,False
0.0,2020,4,26,2,False,True,False
0.0,2020,4,26,3,False,True,False
6.9,2020,4,26,4,False,True,False
67.27499999999999,2020,4,26,5,False,True,False
144.9,2020,4,26,6,False,True,False
231.15,2020,4,26,7,False,True,False
345.0,2020,4,26,8,False,True,False
456.2625,2020,4,26,9,False,True,False
589.95,2020,4,26,10,False,True,False
606.3375,2020,4,26,11,False,True,False
457.9875,2020,4,26,12,False,True,False
407.1,2020,4,26,13,False,True,False
294.975,2020,4,26,14,False,True,False
264.78749999999997,2020,4,26,15,False,True,False
169.05,2020,4,26,16,False,True,False
92.2875,2020,4,26,17,False,True,False
21.5625,2020,4,26,18,False,True,False
0.0,2020,4,26,19,False,True,False
0.0,2020,4,26,20,False,True,False
0.0,2020,4,26,21,False,True,False
0.0,2020,4,26,22,False,True,False
0.0,2020,4,26,23,False,True,False
0.0,2020,4,27,0,False,True,False
0.0,2020,4,27,1,False,True,False
0.0,2020,4,27,2,False,True,False
0.0,2020,4,27,3,False,True,False
34.5,2020,4,27,4,False,True,False
115.575,2020,4,27,5,False,True,False
313.95,2020,4,27,6,False,True,False
422.625,2020,4,27,7,False,True,False
399.3375,2020,4,27,8,False,True,False
328.6125,2020,4,27,9,False,True,False
409.6875,2020,4,27,10,False,True,False
476.1,2020,4,27,11,False,True,False
489.0375,2020,4,27,12,False,True,False
418.3125,2020,4,27,13,False,True,False
342.4125,2020,4,27,14,False,True,False
235.4625,2020,4,27,15,False,True,False
188.025,2020,4,27,16,False,True,False
118.1625,2020,4,27,17,False,True,False
49.1625,2020,4,27,18,False,True,False
0.0,2020,4,27,19,False,True,False
0.0,2020,4,27,20,False,True,False
0.0,2020,4,27,21,False,True,False
0.0,2020,4,27,22,False,True,False
0.0,2020,4,27,23,False,True,False
0.0,2020,4,28,0,False,True,False
0.0,2020,4,28,1,False,True,False
0.0,2020,4,28,2,False,True,False
0.8625,2020,4,28,3,False,True,False
29.325,2020,4,28,4,False,True,False
76.7625,2020,4,28,5,False,True,False
148.35,2020,4,28,6,False,True,False
356.2125,2020,4,28,7,False,True,False
596.85,2020,4,28,8,False,True,False
726.225,2020,4,28,9,False,True,False
225.975,2020,4,28,10,False,True,False
752.1,2020,4,28,11,False,True,False
724.5,2020,4,28,12,False,True,False
558.0375,2020,4,28,13,False,True,False
374.325,2020,4,28,14,False,True,False
295.8375,2020,4,28,15,False,True,False
175.0875,2020,4,28,16,False,True,False
80.2125,2020,4,28,17,False,True,False
30.1875,2020,4,28,18,False,True,False
0.0,2020,4,28,19,False,True,False
0.0,2020,4,28,20,False,True,False
0.0,2020,4,28,21,False,True,False
0.0,2020,4,28,22,False,True,False
0.0,2020,4,28,23,False,True,False
0.0,2020,4,29,0,False,True,False
0.0,2020,4,29,1,False,True,False
0.0,2020,4,29,2,False,True,False
13.8,2020,4,29,3,False,True,False
94.875,2020,4,29,4,False,True,False
216.4875,2020,4,29,5,False,True,False
288.075,2020,4,29,6,False,True,False
308.775,2020,4,29,7,False,True,False
350.175,2020,4,29,8,False,True,False
326.025,2020,4,29,9,False,True,False
625.3125,2020,4,29,10,False,True,False
639.1125,2020,4,29,11,False,True,False
374.325,2020,4,29,12,False,True,False
496.8,2020,4,29,13,False,True,False
382.0875,2020,4,29,14,False,True,False
346.725,2020,4,29,15,False,True,False
213.0375,2020,4,29,16,False,True,False
98.325,2020,4,29,17,False,True,False
25.0125,2020,4,29,18,False,True,False
0.0,2020,4,29,19,False,True,False
0.0,2020,4,29,20,False,True,False
0.0,2020,4,29,21,False,True,False
0.0,2020,4,29,22,False,True,False
0.0,2020,4,29,23,False,True,False
0.0,2020,4,30,0,False,True,False
0.0,2020,4,30,1,False,True,False
0.0,2020,4,30,2,False,True,False
6.0375,2020,4,30,3,False,True,False
65.55,2020,4,30,4,False,True,False
196.65,2020,4,30,5,False,True,False
374.325,2020,4,30,6,False,True,False
553.725,2020,4,30,7,False,True,False
687.4125,2020,4,30,8,False,True,False
797.8125,2020,4,30,9,False,True,False
849.5625,2020,4,30,10,False,True,False
857.325,2020,4,30,11,False,True,False
786.6,2020,4,30,12,False,True,False
660.675,2020,4,30,13,False,True,False
495.075,2020,4,30,14,False,True,False
294.1125,2020,4,30,15,False,True,False
157.8375,2020,4,30,16,False,True,False
93.15,2020,4,30,17,False,True,False
40.5375,2020,4,30,18,False,True,False
1.725,2020,4,30,19,False,True,False
0.0,2020,4,30,20,False,True,False
0.0,2020,4,30,21,False,True,False
0.0,2020,4,30,22,False,True,False
0.0,2020,4,30,23,False,True,False
0.0,2020,5,1,0,False,True,False
0.0,2020,5,1,1,False,True,False
0.0,2020,5,1,2,False,True,False
0.8625,2020,5,1,3,False,True,False
10.35,2020,5,1,4,False,True,False
50.025,2020,5,1,5,False,True,False
75.0375,2020,5,1,6,False,True,False
361.3875,2020,5,1,7,False,True,False
668.4375,2020,5,1,8,False,True,False
599.4375,2020,5,1,9,False,True,False
842.6625,2020,5,1,10,False,True,False
404.5125,2020,5,1,11,False,True,False
304.4625,2020,5,1,12,False,True,False
121.6125,2020,5,1,13,False,True,False
201.825,2020,5,1,14,False,True,False
128.51250000000002,2020,5,1,15,False,True,False
43.9875,2020,5,1,16,False,True,False
6.0375,2020,5,1,17,False,True,False
0.8625,2020,5,1,18,False,True,False
0.0,2020,5,1,19,False,True,False
0.0,2020,5,1,20,False,True,False
0.0,2020,5,1,21,False,True,False
0.0,2020,5,1,22,False,True,False
0.0,2020,5,1,23,False,True,False
0.0,2020,5,2,0,False,True,False
0.0,2020,5,2,1,False,True,False
0.0,2020,5,2,2,False,True,False
34.5,2020,5,2,3,False,True,False
131.9625,2020,5,2,4,False,True,False
65.55,2020,5,2,5,False,True,False
98.325,2020,5,2,6,False,True,False
175.95,2020,5,2,7,False,True,False
325.1625,2020,5,2,8,False,True,False
354.4875,2020,5,2,9,False,True,False
401.0625,2020,5,2,10,False,True,False
338.1,2020,5,2,11,False,True,False
476.9625,2020,5,2,12,False,True,False
448.5,2020,5,2,13,False,True,False
371.7375,2020,5,2,14,False,True,False
194.925,2020,5,2,15,False,True,False
204.4125,2020,5,2,16,False,True,False
50.025,2020,5,2,17,False,True,False
3.45,2020,5,2,18,False,True,False
0.0,2020,5,2,19,False,True,False
0.0,2020,5,2,20,False,True,False
0.0,2020,5,2,21,False,True,False
0.0,2020,5,2,22,False,True,False
0.0,2020,5,2,23,False,True,False
0.0,2020,5,3,0,False,True,False
0.0,2020,5,3,1,False,True,False
0.0,2020,5,3,2,False,True,False
0.0,2020,5,3,3,False,True,False
31.9125,2020,5,3,4,False,True,False
75.9,2020,5,3,5,False,True,False
204.4125,2020,5,3,6,False,True,False
362.25,2020,5,3,7,False,True,False
608.0625,2020,5,3,8,False,True,False
383.8125,2020,5,3,9,False,True,False
291.525,2020,5,3,10,False,True,False
325.1625,2020,5,3,11,False,True,False
420.0375,2020,5,3,12,False,True,False
554.5875,2020,5,3,13,False,True,False
459.7125,2020,5,3,14,False,True,False
231.15,2020,5,3,15,False,True,False
272.55,2020,5,3,16,False,True,False
75.0375,2020,5,3,17,False,True,False
30.1875,2020,5,3,18,False,True,False
0.0,2020,5,3,19,False,True,False
0.0,2020,5,3,20,False,True,False
0.0,2020,5,3,21,False,True,False
0.0,2020,5,3,22,False,True,False
0.0,2020,5,3,23,False,True,False
0.0,2020,5,4,0,False,True,False
0.0,2020,5,4,1,False,True,False
0.0,2020,5,4,2,False,True,False
11.2125,2020,5,4,3,False,True,False
95.7375,2020,5,4,4,False,True,False
161.2875,2020,5,4,5,False,True,False
312.225,2020,5,4,6,False,True,False
468.3375,2020,5,4,7,False,True,False
294.1125,2020,5,4,8,False,True,False
474.375,2020,5,4,9,False,True,False
545.9625,2020,5,4,10,False,True,False
786.6,2020,5,4,11,False,True,False
420.9,2020,5,4,12,False,True,False
727.0875,2020,5,4,13,False,True,False
560.625,2020,5,4,14,False,True,False
469.2,2020,5,4,15,False,True,False
269.96250000000003,2020,5,4,16,False,True,False
132.82500000000002,2020,5,4,17,False,True,False
57.7875,2020,5,4,18,False,True,False
0.0,2020,5,4,19,False,True,False
0.0,2020,5,4,20,False,True,False
0.0,2020,5,4,21,False,True,False
0.0,2020,5,4,22,False,True,False
0.0,2020,5,4,23,False,True,False
0.0,2020,5,5,0,False,True,False
0.0,2020,5,5,1,False,True,False
0.0,2020,5,5,2,False,True,False
12.075,2020,5,5,3,False,True,False
77.625,2020,5,5,4,False,True,False
107.8125,2020,5,5,5,False,True,False
154.3875,2020,5,5,6,False,True,False
296.7,2020,5,5,7,False,True,False
358.8,2020,5,5,8,False,True,False
350.175,2020,5,5,9,False,True,False
385.5375,2020,5,5,10,False,True,False
311.3625,2020,5,5,11,False,True,False
200.9625,2020,5,5,12,False,True,False
595.9875,2020,5,5,13,False,True,False
305.325,2020,5,5,14,False,True,False
103.5,2020,5,5,15,False,True,False
158.7,2020,5,5,16,False,True,False
54.3375,2020,5,5,17,False,True,False
15.525,2020,5,5,18,False,True,False
0.8625,2020,5,5,19,False,True,False
0.0,2020,5,5,20,False,True,False
0.0,2020,5,5,21,False,True,False
0.0,2020,5,5,22,False,True,False
0.0,2020,5,5,23,False,True,False
0.0,2020,5,6,0,False,True,False
0.0,2020,5,6,1,False,True,False
0.0,2020,5,6,2,False,True,False
9.4875,2020,5,6,3,False,True,False
40.5375,2020,5,6,4,False,True,False
121.6125,2020,5,6,5,False,True,False
344.1375,2020,5,6,6,False,True,False
339.825,2020,5,6,7,False,True,False
307.05,2020,5,6,8,False,True,False
345.0,2020,5,6,9,False,True,False
426.9375,2020,5,6,10,False,True,False
581.325,2020,5,6,11,False,True,False
593.4,2020,5,6,12,False,True,False
318.2625,2020,5,6,13,False,True,False
321.7125,2020,5,6,14,False,True,False
119.025,2020,5,6,15,False,True,False
79.35,2020,5,6,16,False,True,False
38.8125,2020,5,6,17,False,True,False
25.875,2020,5,6,18,False,True,False
2.5875,2020,5,6,19,False,True,False
0.0,2020,5,6,20,False,True,False
0.0,2020,5,6,21,False,True,False
0.0,2020,5,6,22,False,True,False
0.0,2020,5,6,23,False,True,False
0.0,2020,5,7,0,False,True,False
0.0,2020,5,7,1,False,True,False
0.0,2020,5,7,2,False,True,False
19.8375,2020,5,7,3,False,True,False
93.15,2020,5,7,4,False,True,False
222.525,2020,5,7,5,False,True,False
438.15,2020,5,7,6,False,True,False
243.225,2020,5,7,7,False,True,False
426.075,2020,5,7,8,False,True,False
566.6625,2020,5,7,9,False,True,False
666.7125,2020,5,7,10,False,True,False
793.5,2020,5,7,11,False,True,False
750.375,2020,5,7,12,False,True,False
532.1625,2020,5,7,13,False,True,False
395.8875,2020,5,7,14,False,True,False
144.0375,2020,5,7,15,False,True,False
108.675,2020,5,7,16,False,True,False
38.8125,2020,5,7,17,False,True,False
37.0875,2020,5,7,18,False,True,False
0.8625,2020,5,7,19,False,True,False
0.0,2020,5,7,20,False,True,False
0.0,2020,5,7,21,False,True,False
0.0,2020,5,7,22,False,True,False
0.0,2020,5,7,23,False,True,False
0.0,2020,5,8,0,False,True,False
0.0,2020,5,8,1,False,True,False
0.0,2020,5,8,2,False,True,False
3.45,2020,5,8,3,False,True,False
42.2625,2020,5,8,4,False,True,False
104.3625,2020,5,8,5,False,True,False
179.4,2020,5,8,6,False,True,False
349.3125,2020,5,8,7,False,True,False
225.1125,2020,5,8,8,False,True,False
250.9875,2020,5,8,9,False,True,False
302.7375,2020,5,8,10,False,True,False
188.025,2020,5,8,11,False,True,False
361.3875,2020,5,8,12,False,True,False
312.225,2020,5,8,13,False,True,False
319.9875,2020,5,8,14,False,True,False
405.375,2020,5,8,15,False,True,False
323.4375,2020,5,8,16,False,True,False
125.925,2020,5,8,17,False,True,False
62.9625,2020,5,8,18,False,True,False
1.725,2020,5,8,19,False,True,False
0.0,2020,5,8,20,False,True,False
0.0,2020,5,8,21,False,True,False
0.0,2020,5,8,22,False,True,False
0.0,2020,5,8,23,False,True,False
0.0,2020,5,9,0,False,True,False
0.0,2020,5,9,1,False,True,False
0.0,2020,5,9,2,False,True,False
36.225,2020,5,9,3,False,True,False
145.7625,2020,5,9,4,False,True,False
178.5375,2020,5,9,5,False,True,False
242.3625,2020,5,9,6,False,True,False
238.9125,2020,5,9,7,False,True,False
314.8125,2020,5,9,8,False,True,False
284.625,2020,5,9,9,False,True,False
496.8,2020,5,9,10,False,True,False
380.3625,2020,5,9,11,False,True,False
587.3625,2020,5,9,12,False,True,False
591.675,2020,5,9,13,False,True,False
414.8625,2020,5,9,14,False,True,False
353.625,2020,5,9,15,False,True,False
299.2875,2020,5,9,16,False,True,False
189.75,2020,5,9,17,False,True,False
59.5125,2020,5,9,18,False,True,False
9.4875,2020,5,9,19,False,True,False
0.0,2020,5,9,20,False,True,False
0.0,2020,5,9,21,False,True,False
0.0,2020,5,9,22,False,True,False
0.0,2020,5,9,23,False,True,False
0.0,2020,5,10,0,False,True,False
0.0,2020,5,10,1,False,True,False
0.0,2020,5,10,2,False,True,False
10.35,2020,5,10,3,False,True,False
86.25,2020,5,10,4,False,True,False
155.25,2020,5,10,5,False,True,False
579.6,2020,5,10,6,False,True,False
421.7625,2020,5,10,7,False,True,False
335.5125,2020,5,10,8,False,True,False
128.51250000000002,2020,5,10,9,False,True,False
481.275,2020,5,10,10,False,True,False
685.6875,2020,5,10,11,False,True,False
983.25,2020,5,10,12,False,True,False
934.0875,2020,5,10,13,False,True,False
636.525,2020,5,10,14,False,True,False
563.2125,2020,5,10,15,False,True,False
217.35,2020,5,10,16,False,True,False
62.1,2020,5,10,17,False,True,False
75.9,2020,5,10,18,False,True,False
0.0,2020,5,10,19,False,True,False
0.0,2020,5,10,20,False,True,False
0.0,2020,5,10,21,False,True,False
0.0,2020,5,10,22,False,True,False
0.0,2020,5,10,23,False,True,False
0.0,2020,5,11,0,False,True,False
0.0,2020,5,11,1,False,True,False
0.0,2020,5,11,2,False,True,False
0.0,2020,5,11,3,False,True,False
0.0,2020,5,11,4,False,True,False
1.725,2020,5,11,5,False,True,False
27.6,2020,5,11,6,False,True,False
40.5375,2020,5,11,7,False,True,False
63.825,2020,5,11,8,False,True,False
435.5625,2020,5,11,9,False,True,False
589.95,2020,5,11,10,False,True,False
585.6375,2020,5,11,11,False,True,False
313.95,2020,5,11,12,False,True,False
392.4375,2020,5,11,13,False,True,False
347.5875,2020,5,11,14,False,True,False
201.825,2020,5,11,15,False,True,False
171.6375,2020,5,11,16,False,True,False
76.7625,2020,5,11,17,False,True,False
16.3875,2020,5,11,18,False,True,False
6.9,2020,5,11,19,False,True,False
0.0,2020,5,11,20,False,True,False
0.0,2020,5,11,21,False,True,False
0.0,2020,5,11,22,False,True,False
0.0,2020,5,11,23,False,True,False
0.0,2020,5,12,0,False,True,False
0.0,2020,5,12,1,False,True,False
0.0,2020,5,12,2,False,True,False
0.0,2020,5,12,3,False,True,False
0.0,2020,5,12,4,False,True,False
0.0,2020,5,12,5,False,True,False
12.075,2020,5,12,6,False,True,False
40.5375,2020,5,12,7,False,True,False
139.725,2020,5,12,8,False,True,False
457.125,2020,5,12,9,False,True,False
555.45,2020,5,12,10,False,True,False
500.25,2020,5,12,11,False,True,False
214.7625,2020,5,12,12,False,True,False
382.0875,2020,5,12,13,False,True,False
181.9875,2020,5,12,14,False,True,False
331.2,2020,5,12,15,False,True,False
238.9125,2020,5,12,16,False,True,False
105.225,2020,5,12,17,False,True,False
36.225,2020,5,12,18,False,True,False
3.45,2020,5,12,19,False,True,False
0.0,2020,5,12,20,False,True,False
0.0,2020,5,12,21,False,True,False
0.0,2020,5,12,22,False,True,False
0.0,2020,5,12,23,False,True,False
0.0,2020,5,13,0,False,True,False
0.0,2020,5,13,1,False,True,False
0.0,2020,5,13,2,False,True,False
0.0,2020,5,13,3,False,True,False
0.0,2020,5,13,4,False,True,False
0.0,2020,5,13,5,False,True,False
0.0,2020,5,13,6,False,True,False
1.725,2020,5,13,7,False,True,False
2.5875,2020,5,13,8,False,True,False
6.9,2020,5,13,9,False,True,False
18.1125,2020,5,13,10,False,True,False
17.25,2020,5,13,11,False,True,False
74.175,2020,5,13,12,False,True,False
147.4875,2020,5,13,13,False,True,False
162.15,2020,5,13,14,False,True,False
187.1625,2020,5,13,15,False,True,False
136.275,2020,5,13,16,False,True,False
89.7,2020,5,13,17,False,True,False
42.2625,2020,5,13,18,False,True,False
8.625,2020,5,13,19,False,True,False
0.0,2020,5,13,20,False,True,False
0.0,2020,5,13,21,False,True,False
0.0,2020,5,13,22,False,True,False
0.0,2020,5,13,23,False,True,False
0.0,2020,5,14,0,False,True,False
0.0,2020,5,14,1,False,True,False
0.8625,2020,5,14,2,False,True,False
21.5625,2020,5,14,3,False,True,False
29.325,2020,5,14,4,False,True,False
131.9625,2020,5,14,5,False,True,False
167.325,2020,5,14,6,False,True,False
314.8125,2020,5,14,7,False,True,False
246.675,2020,5,14,8,False,True,False
302.7375,2020,5,14,9,False,True,False
370.875,2020,5,14,10,False,True,False
238.05,2020,5,14,11,False,True,False
337.2375,2020,5,14,12,False,True,False
446.775,2020,5,14,13,False,True,False
532.1625,2020,5,14,14,False,True,False
217.35,2020,5,14,15,False,True,False
132.82500000000002,2020,5,14,16,False,True,False
65.55,2020,5,14,17,False,True,False
28.4625,2020,5,14,18,False,True,False
14.6625,2020,5,14,19,False,True,False
0.0,2020,5,14,20,False,True,False
0.0,2020,5,14,21,False,True,False
0.0,2020,5,14,22,False,True,False
0.0,2020,5,14,23,False,True,False
0.0,2020,5,15,0,False,True,False
0.0,2020,5,15,1,False,True,False
0.0,2020,5,15,2,False,True,False
8.625,2020,5,15,3,False,True,False
59.5125,2020,5,15,4,False,True,False
74.175,2020,5,15,5,False,True,False
325.1625,2020,5,15,6,False,True,False
311.3625,2020,5,15,7,False,True,False
565.8,2020,5,15,8,False,True,False
536.475,2020,5,15,9,False,True,False
231.15,2020,5,15,10,False,True,False
474.375,2020,5,15,11,False,True,False
470.0625,2020,5,15,12,False,True,False
383.8125,2020,5,15,13,False,True,False
347.5875,2020,5,15,14,False,True,False
197.5125,2020,5,15,15,False,True,False
217.35,2020,5,15,16,False,True,False
125.0625,2020,5,15,17,False,True,False
31.05,2020,5,15,18,False,True,False
6.9,2020,5,15,19,False,True,False
0.0,2020,5,15,20,False,True,False
0.0,2020,5,15,21,False,True,False
0.0,2020,5,15,22,False,True,False
0.0,2020,5,15,23,False,True,False
0.0,2020,5,16,0,False,True,False
0.0,2020,5,16,1,False,True,False
0.0,2020,5,16,2,False,True,False
4.3125,2020,5,16,3,False,True,False
27.6,2020,5,16,4,False,True,False
105.225,2020,5,16,5,False,True,False
194.925,2020,5,16,6,False,True,False
269.09999999999997,2020,5,16,7,False,True,False
336.375,2020,5,16,8,False,True,False
319.9875,2020,5,16,9,False,True,False
307.9125,2020,5,16,10,False,True,False
173.3625,2020,5,16,11,False,True,False
227.7,2020,5,16,12,False,True,False
172.5,2020,5,16,13,False,True,False
133.6875,2020,5,16,14,False,True,False
116.4375,2020,5,16,15,False,True,False
115.575,2020,5,16,16,False,True,False
72.45,2020,5,16,17,False,True,False
50.8875,2020,5,16,18,False,True,False
10.35,2020,5,16,19,False,True,False
0.0,2020,5,16,20,False,True,False
0.0,2020,5,16,21,False,True,False
0.0,2020,5,16,22,False,True,False
0.0,2020,5,16,23,False,True,False
0.0,2020,5,17,0,False,True,False
0.0,2020,5,17,1,False,True,False
0.0,2020,5,17,2,False,True,False
12.9375,2020,5,17,3,False,True,False
54.3375,2020,5,17,4,False,True,False
101.775,2020,5,17,5,False,True,False
155.25,2020,5,17,6,False,True,False
217.35,2020,5,17,7,False,True,False
116.4375,2020,5,17,8,False,True,False
223.3875,2020,5,17,9,False,True,False
438.15,2020,5,17,10,False,True,False
376.05,2020,5,17,11,False,True,False
237.1875,2020,5,17,12,False,True,False
340.6875,2020,5,17,13,False,True,False
192.3375,2020,5,17,14,False,True,False
275.1375,2020,5,17,15,False,True,False
256.16249999999997,2020,5,17,16,False,True,False
82.8,2020,5,17,17,False,True,False
35.3625,2020,5,17,18,False,True,False
6.0375,2020,5,17,19,False,True,False
0.0,2020,5,17,20,False,True,False
0.0,2020,5,17,21,False,True,False
0.0,2020,5,17,22,False,True,False
0.0,2020,5,17,23,False,True,False
0.0,2020,5,18,0,False,True,False
0.0,2020,5,18,1,False,True,False
6.0375,2020,5,18,2,False,True,False
35.3625,2020,5,18,3,False,True,False
98.325,2020,5,18,4,False,True,False
81.075,2020,5,18,5,False,True,False
149.2125,2020,5,18,6,False,True,False
331.2,2020,5,18,7,False,True,False
125.925,2020,5,18,8,False,True,False
156.1125,2020,5,18,9,False,True,False
290.6625,2020,5,18,10,False,True,False
343.275,2020,5,18,11,False,True,False
520.9499999999999,2020,5,18,12,False,True,False
202.6875,2020,5,18,13,False,True,False
354.4875,2020,5,18,14,False,True,False
330.3375,2020,5,18,15,False,True,False
146.625,2020,5,18,16,False,True,False
115.575,2020,5,18,17,False,True,False
112.9875,2020,5,18,18,False,True,False
56.0625,2020,5,18,19,False,True,False
0.8625,2020,5,18,20,False,True,False
0.0,2020,5,18,21,False,True,False
0.0,2020,5,18,22,False,True,False
0.0,2020,5,18,23,False,True,False
0.0,2020,5,19,0,False,True,False
0.0,2020,5,19,1,False,True,False
0.0,2020,5,19,2,False,True,False
11.2125,2020,5,19,3,False,True,False
66.41250000000001,2020,5,19,4,False,True,False
122.475,2020,5,19,5,False,True,False
119.8875,2020,5,19,6,False,True,False
231.15,2020,5,19,7,False,True,False
399.3375,2020,5,19,8,False,True,False
228.5625,2020,5,19,9,False,True,False
647.7375,2020,5,19,10,False,True,False
898.725,2020,5,19,11,False,True,False
574.425,2020,5,19,12,False,True,False
574.425,2020,5,19,13,False,True,False
574.425,2020,5,19,14,False,True,False
443.325,2020,5,19,15,False,True,False
449.3625,2020,5,19,16,False,True,False
232.0125,2020,5,19,17,False,True,False
131.9625,2020,5,19,18,False,True,False
21.5625,2020,5,19,19,False,True,False
0.0,2020,5,19,20,False,True,False
0.0,2020,5,19,21,False,True,False
0.0,2020,5,19,22,False,True,False
0.0,2020,5,19,23,False,True,False
0.0,2020,5,20,0,False,True,False
0.0,2020,5,20,1,False,True,False
11.2125,2020,5,20,2,False,True,False
66.41250000000001,2020,5,20,3,False,True,False
163.875,2020,5,20,4,False,True,False
367.425,2020,5,20,5,False,True,False
501.975,2020,5,20,6,False,True,False
783.15,2020,5,20,7,False,True,False
933.225,2020,5,20,8,False,True,False
1025.5125,2020,5,20,9,False,True,False
1060.875,2020,5,20,10,False,True,False
1055.7,2020,5,20,11,False,True,False
994.4625,2020,5,20,12,False,True,False
868.5375,2020,5,20,13,False,True,False
652.05,2020,5,20,14,False,True,False
611.5125,2020,5,20,15,False,True,False
376.05,2020,5,20,16,False,True,False
200.1,2020,5,20,17,False,True,False
118.1625,2020,5,20,18,False,True,False
31.05,2020,5,20,19,False,True,False
0.8625,2020,5,20,20,False,True,False
0.0,2020,5,20,21,False,True,False
0.0,2020,5,20,22,False,True,False
0.0,2020,5,20,23,False,True,False
0.0,2020,5,21,0,False,True,False
0.0,2020,5,21,1,False,True,False
7.7625,2020,5,21,2,False,True,False
60.375,2020,5,21,3,False,True,False
176.8125,2020,5,21,4,False,True,False
378.6375,2020,5,21,5,False,True,False
573.5625,2020,5,21,6,False,True,False
760.725,2020,5,21,7,False,True,False
905.625,2020,5,21,8,False,True,False
863.3625,2020,5,21,9,False,True,False
873.7125,2020,5,21,10,False,True,False
768.4875,2020,5,21,11,False,True,False
789.1875,2020,5,21,12,False,True,False
953.925,2020,5,21,13,False,True,False
