pv_measurement,time_year,time_month,time_day,time_hour
9.4875,2020,9,4,17
0.0,2020,9,4,18
0.0,2020,9,4,19
0.0,2020,9,4,20
0.0,2020,9,4,21
0.0,2020,9,4,22
0.0,2020,9,4,23
0.0,2020,9,5,0
0.0,2020,9,5,1
0.0,2020,9,5,2
0.0,2020,9,5,3
4.3125,2020,9,5,4
63.825,2020,9,5,5
204.4125,2020,9,5,6
338.9625,2020,9,5,7
497.6625,2020,9,5,8
416.5875,2020,9,5,9
561.4875,2020,9,5,10
577.0125,2020,9,5,11
364.8375,2020,9,5,12
333.7875,2020,9,5,13
150.9375,2020,9,5,14
87.975,2020,9,5,15
56.925,2020,9,5,16
28.4625,2020,9,5,17
0.8625,2020,9,5,18
0.0,2020,9,5,19
0.0,2020,9,5,20
0.0,2020,9,5,21
0.0,2020,9,5,22
0.0,2020,9,5,23
0.0,2020,9,6,0
0.0,2020,9,6,1
0.0,2020,9,6,2
0.0,2020,9,6,3
0.8625,2020,9,6,4
65.55,2020,9,6,5
136.275,2020,9,6,6
153.525,2020,9,6,7
289.8,2020,9,6,8
457.9875,2020,9,6,9
500.25,2020,9,6,10
563.2125,2020,9,6,11
408.825,2020,9,6,12
291.525,2020,9,6,13
429.525,2020,9,6,14
223.3875,2020,9,6,15
114.7125,2020,9,6,16
16.3875,2020,9,6,17
0.0,2020,9,6,18
0.0,2020,9,6,19
0.0,2020,9,6,20
0.0,2020,9,6,21
0.0,2020,9,6,22
0.0,2020,9,6,23
0.0,2020,9,7,0
0.0,2020,9,7,1
0.0,2020,9,7,2
0.0,2020,9,7,3
1.725,2020,9,7,4
62.9625,2020,9,7,5
150.9375,2020,9,7,6
268.2375,2020,9,7,7
475.2375,2020,9,7,8
360.525,2020,9,7,9
352.7625,2020,9,7,10
341.55,2020,9,7,11
242.3625,2020,9,7,12
98.325,2020,9,7,13
75.9,2020,9,7,14
21.5625,2020,9,7,15
7.7625,2020,9,7,16
0.0,2020,9,7,17
0.0,2020,9,7,18
0.0,2020,9,7,19
0.0,2020,9,7,20
0.0,2020,9,7,21
0.0,2020,9,7,22
0.0,2020,9,7,23
0.0,2020,9,8,0
0.0,2020,9,8,1
0.0,2020,9,8,2
0.0,2020,9,8,3
0.0,2020,9,8,4
19.8375,2020,9,8,5
62.1,2020,9,8,6
76.7625,2020,9,8,7
134.54999999999998,2020,9,8,8
158.7,2020,9,8,9
286.35,2020,9,8,10
304.4625,2020,9,8,11
276.8625,2020,9,8,12
307.9125,2020,9,8,13
147.4875,2020,9,8,14
144.9,2020,9,8,15
73.3125,2020,9,8,16
6.9,2020,9,8,17
0.0,2020,9,8,18
0.0,2020,9,8,19
0.0,2020,9,8,20
0.0,2020,9,8,21
0.0,2020,9,8,22
0.0,2020,9,8,23
0.0,2020,9,9,0
0.0,2020,9,9,1
0.0,2020,9,9,2
0.0,2020,9,9,3
0.0,2020,9,9,4
12.9375,2020,9,9,5
52.6125,2020,9,9,6
55.2,2020,9,9,7
193.2,2020,9,9,8
92.2875,2020,9,9,9
131.1,2020,9,9,10
236.325,2020,9,9,11
244.0875,2020,9,9,12
157.8375,2020,9,9,13
196.65,2020,9,9,14
98.325,2020,9,9,15
37.0875,2020,9,9,16
15.525,2020,9,9,17
0.0,2020,9,9,18
0.0,2020,9,9,19
0.0,2020,9,9,20
0.0,2020,9,9,21
0.0,2020,9,9,22
0.0,2020,9,9,23
0.0,2020,9,10,0
0.0,2020,9,10,1
0.0,2020,9,10,2
0.0,2020,9,10,3
0.8625,2020,9,10,4
28.4625,2020,9,10,5
124.2,2020,9,10,6
321.7125,2020,9,10,7
269.96250000000003,2020,9,10,8
158.7,2020,9,10,9
169.05,2020,9,10,10
355.35,2020,9,10,11
396.75,2020,9,10,12
248.4,2020,9,10,13
205.275,2020,9,10,14
98.325,2020,9,10,15
34.5,2020,9,10,16
2.5875,2020,9,10,17
0.0,2020,9,10,18
0.0,2020,9,10,19
0.0,2020,9,10,20
0.0,2020,9,10,21
0.0,2020,9,10,22
0.0,2020,9,10,23
0.0,2020,9,11,0
0.0,2020,9,11,1
0.0,2020,9,11,2
0.0,2020,9,11,3
0.8625,2020,9,11,4
30.1875,2020,9,11,5
126.7875,2020,9,11,6
254.4375,2020,9,11,7
444.1875,2020,9,11,8
369.15,2020,9,11,9
475.2375,2020,9,11,10
295.8375,2020,9,11,11
219.075,2020,9,11,12
169.9125,2020,9,11,13
97.4625,2020,9,11,14
58.65,2020,9,11,15
8.625,2020,9,11,16
0.0,2020,9,11,17
0.0,2020,9,11,18
0.0,2020,9,11,19
0.0,2020,9,11,20
0.0,2020,9,11,21
0.0,2020,9,11,22
0.0,2020,9,11,23
0.0,2020,9,12,0
0.0,2020,9,12,1
0.0,2020,9,12,2
0.0,2020,9,12,3
0.0,2020,9,12,4
3.45,2020,9,12,5
56.0625,2020,9,12,6
111.2625,2020,9,12,7
184.575,2020,9,12,8
215.625,2020,9,12,9
268.2375,2020,9,12,10
222.525,2020,9,12,11
167.325,2020,9,12,12
169.05,2020,9,12,13
263.925,2020,9,12,14
84.525,2020,9,12,15
59.5125,2020,9,12,16
18.975,2020,9,12,17
0.0,2020,9,12,18
0.0,2020,9,12,19
0.0,2020,9,12,20
0.0,2020,9,12,21
0.0,2020,9,12,22
0.0,2020,9,12,23
0.0,2020,9,13,0
0.0,2020,9,13,1
0.0,2020,9,13,2
0.0,2020,9,13,3
0.0,2020,9,13,4
2.5875,2020,9,13,5
19.8375,2020,9,13,6
48.3,2020,9,13,7
98.325,2020,9,13,8
164.7375,2020,9,13,9
250.125,2020,9,13,10
160.425,2020,9,13,11
155.25,2020,9,13,12
139.725,2020,9,13,13
216.4875,2020,9,13,14
172.5,2020,9,13,15
74.175,2020,9,13,16
3.45,2020,9,13,17
0.0,2020,9,13,18
0.0,2020,9,13,19
0.0,2020,9,13,20
0.0,2020,9,13,21
0.0,2020,9,13,22
0.0,2020,9,13,23
0.0,2020,9,14,0
0.0,2020,9,14,1
0.0,2020,9,14,2
0.0,2020,9,14,3
0.0,2020,9,14,4
16.3875,2020,9,14,5
141.45,2020,9,14,6
100.9125,2020,9,14,7
173.3625,2020,9,14,8
212.175,2020,9,14,9
337.2375,2020,9,14,10
332.925,2020,9,14,11
416.5875,2020,9,14,12
282.0375,2020,9,14,13
172.5,2020,9,14,14
106.95,2020,9,14,15
24.15,2020,9,14,16
0.8625,2020,9,14,17
0.0,2020,9,14,18
0.0,2020,9,14,19
0.0,2020,9,14,20
0.0,2020,9,14,21
0.0,2020,9,14,22
0.0,2020,9,14,23
0.0,2020,9,15,0
0.0,2020,9,15,1
0.0,2020,9,15,2
0.0,2020,9,15,3
0.0,2020,9,15,4
12.9375,2020,9,15,5
75.9,2020,9,15,6
134.54999999999998,2020,9,15,7
138.8625,2020,9,15,8
150.075,2020,9,15,9
156.1125,2020,9,15,10
173.3625,2020,9,15,11
96.6,2020,9,15,12
88.8375,2020,9,15,13
93.15,2020,9,15,14
50.8875,2020,9,15,15
7.7625,2020,9,15,16
0.0,2020,9,15,17
0.0,2020,9,15,18
0.0,2020,9,15,19
0.0,2020,9,15,20
0.0,2020,9,15,21
0.0,2020,9,15,22
0.0,2020,9,15,23
0.0,2020,9,16,0
0.0,2020,9,16,1
0.0,2020,9,16,2
0.0,2020,9,16,3
0.0,2020,9,16,4
4.3125,2020,9,16,5
37.0875,2020,9,16,6
85.3875,2020,9,16,7
149.2125,2020,9,16,8
151.8,2020,9,16,9
281.175,2020,9,16,10
399.3375,2020,9,16,11
458.85,2020,9,16,12
352.7625,2020,9,16,13
228.5625,2020,9,16,14
122.475,2020,9,16,15
33.637499999999996,2020,9,16,16
2.5875,2020,9,16,17
0.0,2020,9,16,18
0.0,2020,9,16,19
0.0,2020,9,16,20
0.0,2020,9,16,21
0.0,2020,9,16,22
0.0,2020,9,16,23
0.0,2020,9,17,0
0.0,2020,9,17,1
0.0,2020,9,17,2
0.0,2020,9,17,3
0.0,2020,9,17,4
14.6625,2020,9,17,5
67.27499999999999,2020,9,17,6
169.05,2020,9,17,7
162.15,2020,9,17,8
269.96250000000003,2020,9,17,9
328.6125,2020,9,17,10
227.7,2020,9,17,11
184.575,2020,9,17,12
162.15,2020,9,17,13
120.75,2020,9,17,14
71.5875,2020,9,17,15
16.3875,2020,9,17,16
0.8625,2020,9,17,17
0.0,2020,9,17,18
0.0,2020,9,17,19
0.0,2020,9,17,20
0.0,2020,9,17,21
0.0,2020,9,17,22
0.0,2020,9,17,23
0.0,2020,9,18,0
0.0,2020,9,18,1
0.0,2020,9,18,2
0.0,2020,9,18,3
0.0,2020,9,18,4
0.8625,2020,9,18,5
9.4875,2020,9,18,6
43.9875,2020,9,18,7
77.625,2020,9,18,8
124.2,2020,9,18,9
240.6375,2020,9,18,10
369.15,2020,9,18,11
273.41249999999997,2020,9,18,12
328.6125,2020,9,18,13
175.0875,2020,9,18,14
94.875,2020,9,18,15
34.5,2020,9,18,16
1.725,2020,9,18,17
0.0,2020,9,18,18
0.0,2020,9,18,19
0.0,2020,9,18,20
0.0,2020,9,18,21
0.0,2020,9,18,22
0.0,2020,9,18,23
0.0,2020,9,19,0
0.0,2020,9,19,1
0.0,2020,9,19,2
0.0,2020,9,19,3
0.0,2020,9,19,4
8.625,2020,9,19,5
36.225,2020,9,19,6
123.3375,2020,9,19,7
203.55,2020,9,19,8
191.475,2020,9,19,9
190.6125,2020,9,19,10
172.5,2020,9,19,11
289.8,2020,9,19,12
218.2125,2020,9,19,13
155.25,2020,9,19,14
86.25,2020,9,19,15
29.325,2020,9,19,16
0.8625,2020,9,19,17
0.0,2020,9,19,18
0.0,2020,9,19,19
0.0,2020,9,19,20
0.0,2020,9,19,21
0.0,2020,9,19,22
0.0,2020,9,19,23
0.0,2020,9,20,0
0.0,2020,9,20,1
0.0,2020,9,20,2
0.0,2020,9,20,3
0.0,2020,9,20,4
0.0,2020,9,20,5
11.2125,2020,9,20,6
64.6875,2020,9,20,7
42.2625,2020,9,20,8
43.9875,2020,9,20,9
44.85,2020,9,20,10
34.5,2020,9,20,11
144.0375,2020,9,20,12
139.725,2020,9,20,13
114.7125,2020,9,20,14
27.6,2020,9,20,15
17.25,2020,9,20,16
0.0,2020,9,20,17
0.0,2020,9,20,18
0.0,2020,9,20,19
0.0,2020,9,20,20
0.0,2020,9,20,21
0.0,2020,9,20,22
0.0,2020,9,20,23
0.0,2020,9,21,0
0.0,2020,9,21,1
0.0,2020,9,21,2
0.0,2020,9,21,3
0.0,2020,9,21,4
1.725,2020,9,21,5
25.0125,2020,9,21,6
70.725,2020,9,21,7
147.4875,2020,9,21,8
120.75,2020,9,21,9
131.1,2020,9,21,10
28.4625,2020,9,21,11
49.1625,2020,9,21,12
52.6125,2020,9,21,13
88.8375,2020,9,21,14
27.6,2020,9,21,15
7.7625,2020,9,21,16
0.0,2020,9,21,17
0.0,2020,9,21,18
0.0,2020,9,21,19
0.0,2020,9,21,20
0.0,2020,9,21,21
0.0,2020,9,21,22
0.0,2020,9,21,23
0.0,2020,9,22,0
0.0,2020,9,22,1
0.0,2020,9,22,2
0.0,2020,9,22,3
0.0,2020,9,22,4
16.3875,2020,9,22,5
77.625,2020,9,22,6
206.1375,2020,9,22,7
339.825,2020,9,22,8
311.3625,2020,9,22,9
249.2625,2020,9,22,10
131.9625,2020,9,22,11
114.7125,2020,9,22,12
112.9875,2020,9,22,13
58.65,2020,9,22,14
17.25,2020,9,22,15
2.5875,2020,9,22,16
0.0,2020,9,22,17
0.0,2020,9,22,18
0.0,2020,9,22,19
0.0,2020,9,22,20
0.0,2020,9,22,21
0.0,2020,9,22,22
0.0,2020,9,22,23
0.0,2020,9,23,0
0.0,2020,9,23,1
0.0,2020,9,23,2
0.0,2020,9,23,3
0.0,2020,9,23,4
9.4875,2020,9,23,5
90.5625,2020,9,23,6
203.55,2020,9,23,7
139.725,2020,9,23,8
105.225,2020,9,23,9
86.25,2020,9,23,10
74.175,2020,9,23,11
102.6375,2020,9,23,12
181.125,2020,9,23,13
123.3375,2020,9,23,14
53.475,2020,9,23,15
19.8375,2020,9,23,16
0.0,2020,9,23,17
0.0,2020,9,23,18
0.0,2020,9,23,19
0.0,2020,9,23,20
0.0,2020,9,23,21
0.0,2020,9,23,22
0.0,2020,9,23,23
0.0,2020,9,24,0
0.0,2020,9,24,1
0.0,2020,9,24,2
0.0,2020,9,24,3
0.0,2020,9,24,4
0.0,2020,9,24,5
12.075,2020,9,24,6
21.5625,2020,9,24,7
49.1625,2020,9,24,8
24.15,2020,9,24,9
62.1,2020,9,24,10
156.1125,2020,9,24,11
79.35,2020,9,24,12
79.35,2020,9,24,13
79.35,2020,9,24,14
79.35,2020,9,24,15
79.35,2020,9,24,16
79.35,2020,9,24,17
79.35,2020,9,24,18
79.35,2020,9,24,19
79.35,2020,9,24,20
79.35,2020,9,24,21
79.35,2020,9,24,22
79.35,2020,9,24,23
79.35,2020,9,25,0
79.35,2020,9,25,1
79.35,2020,9,25,2
79.35,2020,9,25,3
79.35,2020,9,25,4
79.35,2020,9,25,5
79.35,2020,9,25,6
79.35,2020,9,25,7
79.35,2020,9,25,8
79.35,2020,9,25,9
79.35,2020,9,25,10
79.35,2020,9,25,11
79.35,2020,9,25,12
79.35,2020,9,25,13
79.35,2020,9,25,14
79.35,2020,9,25,15
79.35,2020,9,25,16
79.35,2020,9,25,17
79.35,2020,9,25,18
79.35,2020,9,25,19
79.35,2020,9,25,20
79.35,2020,9,25,21
0.0,2020,9,25,22
0.0,2020,9,25,23
0.0,2020,9,26,0
0.0,2020,9,26,1
0.0,2020,9,26,2
0.0,2020,9,26,3
0.0,2020,9,26,4
0.0,2020,9,26,5
19.8375,2020,9,26,6
51.75,2020,9,26,7
87.1125,2020,9,26,8
148.35,2020,9,26,9
207.8625,2020,9,26,10
163.0125,2020,9,26,11
69.0,2020,9,26,12
78.4875,2020,9,26,13
56.925,2020,9,26,14
58.65,2020,9,26,15
5.175,2020,9,26,16
0.0,2020,9,26,17
0.0,2020,9,26,18
0.0,2020,9,26,19
0.0,2020,9,26,20
0.0,2020,9,26,21
0.0,2020,9,26,22
0.0,2020,9,26,23
0.0,2020,9,27,0
0.0,2020,9,27,1
0.0,2020,9,27,2
0.0,2020,9,27,3
0.0,2020,9,27,4
2.5875,2020,9,27,5
74.175,2020,9,27,6
173.3625,2020,9,27,7
298.425,2020,9,27,8
324.3,2020,9,27,9
384.675,2020,9,27,10
390.7125,2020,9,27,11
288.9375,2020,9,27,12
206.1375,2020,9,27,13
104.3625,2020,9,27,14
50.025,2020,9,27,15
12.075,2020,9,27,16
0.0,2020,9,27,17
0.0,2020,9,27,18
0.0,2020,9,27,19
0.0,2020,9,27,20
0.0,2020,9,27,21
0.0,2020,9,27,22
0.0,2020,9,27,23
0.0,2020,9,28,0
0.0,2020,9,28,1
0.0,2020,9,28,2
0.0,2020,9,28,3
0.0,2020,9,28,4
0.8625,2020,9,28,5
45.7125,2020,9,28,6
81.9375,2020,9,28,7
192.3375,2020,9,28,8
229.425,2020,9,28,9
390.7125,2020,9,28,10
354.4875,2020,9,28,11
278.5875,2020,9,28,12
176.8125,2020,9,28,13
88.8375,2020,9,28,14
38.8125,2020,9,28,15
7.7625,2020,9,28,16
0.0,2020,9,28,17
0.0,2020,9,28,18
0.0,2020,9,28,19
0.0,2020,9,28,20
0.0,2020,9,28,21
0.0,2020,9,28,22
0.0,2020,9,28,23
0.0,2020,9,29,0
0.0,2020,9,29,1
0.0,2020,9,29,2
0.0,2020,9,29,3
0.0,2020,9,29,4
3.45,2020,9,29,5
54.3375,2020,9,29,6
138.8625,2020,9,29,7
240.6375,2020,9,29,8
319.125,2020,9,29,9
360.525,2020,9,29,10
336.375,2020,9,29,11
270.825,2020,9,29,12
196.65,2020,9,29,13
94.875,2020,9,29,14
34.5,2020,9,29,15
4.3125,2020,9,29,16
0.0,2020,9,29,17
0.0,2020,9,29,18
0.0,2020,9,29,19
0.0,2020,9,29,20
0.0,2020,9,29,21
0.0,2020,9,29,22
0.0,2020,9,29,23
0.0,2020,9,30,0
0.0,2020,9,30,1
0.0,2020,9,30,2
0.0,2020,9,30,3
0.0,2020,9,30,4
1.725,2020,9,30,5
46.575,2020,9,30,6
146.625,2020,9,30,7
159.5625,2020,9,30,8
233.7375,2020,9,30,9
265.65000000000003,2020,9,30,10
351.0375,2020,9,30,11
242.3625,2020,9,30,12
134.54999999999998,2020,9,30,13
80.2125,2020,9,30,14
56.925,2020,9,30,15
11.2125,2020,9,30,16
0.0,2020,9,30,17
0.0,2020,9,30,18
0.0,2020,9,30,19
0.0,2020,9,30,20
0.0,2020,9,30,21
0.0,2020,9,30,22
0.0,2020,9,30,23
0.0,2020,10,1,0
0.0,2020,10,1,1
0.0,2020,10,1,2
0.0,2020,10,1,3
0.0,2020,10,1,4
1.725,2020,10,1,5
31.9125,2020,10,1,6
132.82500000000002,2020,10,1,7
240.6375,2020,10,1,8
307.9125,2020,10,1,9
382.0875,2020,10,1,10
345.8625,2020,10,1,11
261.33750000000003,2020,10,1,12
147.4875,2020,10,1,13
64.6875,2020,10,1,14
23.2875,2020,10,1,15
2.5875,2020,10,1,16
0.0,2020,10,1,17
0.0,2020,10,1,18
0.0,2020,10,1,19
0.0,2020,10,1,20
0.0,2020,10,1,21
0.0,2020,10,1,22
0.0,2020,10,1,23
0.0,2020,10,2,0
0.0,2020,10,2,1
0.0,2020,10,2,2
0.0,2020,10,2,3
0.0,2020,10,2,4
1.725,2020,10,2,5
26.7375,2020,10,2,6
50.8875,2020,10,2,7
181.125,2020,10,2,8
259.6125,2020,10,2,9
318.2625,2020,10,2,10
295.8375,2020,10,2,11
207.0,2020,10,2,12
160.425,2020,10,2,13
100.05,2020,10,2,14
28.4625,2020,10,2,15
4.3125,2020,10,2,16
0.0,2020,10,2,17
0.0,2020,10,2,18
0.0,2020,10,2,19
0.0,2020,10,2,20
0.0,2020,10,2,21
0.0,2020,10,2,22
0.0,2020,10,2,23
0.0,2020,10,3,0
0.0,2020,10,3,1
0.0,2020,10,3,2
0.0,2020,10,3,3
0.0,2020,10,3,4
3.45,2020,10,3,5
49.1625,2020,10,3,6
102.6375,2020,10,3,7
183.7125,2020,10,3,8
295.8375,2020,10,3,9
299.2875,2020,10,3,10
297.5625,2020,10,3,11
250.125,2020,10,3,12
156.1125,2020,10,3,13
106.95,2020,10,3,14
45.7125,2020,10,3,15
7.7625,2020,10,3,16
0.0,2020,10,3,17
0.0,2020,10,3,18
0.0,2020,10,3,19
0.0,2020,10,3,20
0.0,2020,10,3,21
0.0,2020,10,3,22
0.0,2020,10,3,23
0.0,2020,10,4,0
0.0,2020,10,4,1
0.0,2020,10,4,2
0.0,2020,10,4,3
0.0,2020,10,4,4
0.0,2020,10,4,5
9.4875,2020,10,4,6
41.4,2020,10,4,7
186.3,2020,10,4,8
151.8,2020,10,4,9
284.625,2020,10,4,10
156.975,2020,10,4,11
240.6375,2020,10,4,12
144.0375,2020,10,4,13
50.025,2020,10,4,14
9.4875,2020,10,4,15
0.0,2020,10,4,16
0.0,2020,10,4,17
0.0,2020,10,4,18
0.0,2020,10,4,19
0.0,2020,10,4,20
0.0,2020,10,4,21
0.0,2020,10,4,22
0.0,2020,10,4,23
0.0,2020,10,5,0
0.0,2020,10,5,1
0.0,2020,10,5,2
0.0,2020,10,5,3
0.0,2020,10,5,4
0.0,2020,10,5,5
0.0,2020,10,5,6
12.9375,2020,10,5,7
20.7,2020,10,5,8
1.725,2020,10,5,9
68.1375,2020,10,5,10
8.625,2020,10,5,11
58.65,2020,10,5,12
103.5,2020,10,5,13
120.75,2020,10,5,14
35.3625,2020,10,5,15
0.0,2020,10,5,16
0.0,2020,10,5,17
0.0,2020,10,5,18
0.0,2020,10,5,19
0.0,2020,10,5,20
0.0,2020,10,5,21
0.0,2020,10,5,22
0.0,2020,10,5,23
0.0,2020,10,6,0
0.0,2020,10,6,1
0.0,2020,10,6,2
0.0,2020,10,6,3
0.0,2020,10,6,4
1.725,2020,10,6,5
30.1875,2020,10,6,6
107.8125,2020,10,6,7
181.9875,2020,10,6,8
244.0875,2020,10,6,9
217.35,2020,10,6,10
284.625,2020,10,6,11
255.3,2020,10,6,12
125.925,2020,10,6,13
109.5375,2020,10,6,14
48.3,2020,10,6,15
0.0,2020,10,6,16
0.0,2020,10,6,17
0.0,2020,10,6,18
0.0,2020,10,6,19
0.0,2020,10,6,20
0.0,2020,10,6,21
0.0,2020,10,6,22
0.0,2020,10,6,23
0.0,2020,10,7,0
0.0,2020,10,7,1
0.0,2020,10,7,2
0.0,2020,10,7,3
0.0,2020,10,7,4
0.0,2020,10,7,5
0.0,2020,10,7,6
7.7625,2020,10,7,7
65.55,2020,10,7,8
90.5625,2020,10,7,9
81.9375,2020,10,7,10
106.0875,2020,10,7,11
69.0,2020,10,7,12
69.8625,2020,10,7,13
28.4625,2020,10,7,14
3.45,2020,10,7,15
0.0,2020,10,7,16
0.0,2020,10,7,17
0.0,2020,10,7,18
0.0,2020,10,7,19
0.0,2020,10,7,20
0.0,2020,10,7,21
0.0,2020,10,7,22
0.0,2020,10,7,23
0.0,2020,10,8,0
0.0,2020,10,8,1
0.0,2020,10,8,2
0.0,2020,10,8,3
0.0,2020,10,8,4
0.0,2020,10,8,5
26.7375,2020,10,8,6
76.7625,2020,10,8,7
196.65,2020,10,8,8
181.125,2020,10,8,9
173.3625,2020,10,8,10
163.875,2020,10,8,11
81.9375,2020,10,8,12
41.4,2020,10,8,13
12.075,2020,10,8,14
0.8625,2020,10,8,15
0.0,2020,10,8,16
0.0,2020,10,8,17
0.0,2020,10,8,18
0.0,2020,10,8,19
0.0,2020,10,8,20
0.0,2020,10,8,21
0.0,2020,10,8,22
0.0,2020,10,8,23
0.0,2020,10,9,0
0.0,2020,10,9,1
0.0,2020,10,9,2
0.0,2020,10,9,3
0.0,2020,10,9,4
0.0,2020,10,9,5
0.8625,2020,10,9,6
25.0125,2020,10,9,7
33.637499999999996,2020,10,9,8
80.2125,2020,10,9,9
73.3125,2020,10,9,10
113.85,2020,10,9,11
65.55,2020,10,9,12
60.375,2020,10,9,13
43.125,2020,10,9,14
10.35,2020,10,9,15
0.0,2020,10,9,16
0.0,2020,10,9,17
0.0,2020,10,9,18
0.0,2020,10,9,19
0.0,2020,10,9,20
0.0,2020,10,9,21
0.0,2020,10,9,22
0.0,2020,10,9,23
0.0,2020,10,10,0
0.0,2020,10,10,1
0.0,2020,10,10,2
0.0,2020,10,10,3
0.0,2020,10,10,4
0.0,2020,10,10,5
8.625,2020,10,10,6
53.475,2020,10,10,7
83.6625,2020,10,10,8
112.125,2020,10,10,9
130.23749999999998,2020,10,10,10
144.9,2020,10,10,11
132.82500000000002,2020,10,10,12
86.25,2020,10,10,13
50.8875,2020,10,10,14
12.075,2020,10,10,15
0.0,2020,10,10,16
0.0,2020,10,10,17
0.0,2020,10,10,18
0.0,2020,10,10,19
0.0,2020,10,10,20
0.0,2020,10,10,21
0.0,2020,10,10,22
0.0,2020,10,10,23
0.0,2020,10,11,0
0.0,2020,10,11,1
0.0,2020,10,11,2
0.0,2020,10,11,3
0.0,2020,10,11,4
0.0,2020,10,11,5
0.0,2020,10,11,6
25.875,2020,10,11,7
75.9,2020,10,11,8
92.2875,2020,10,11,9
137.13750000000002,2020,10,11,10
135.4125,2020,10,11,11
116.4375,2020,10,11,12
75.9,2020,10,11,13
28.4625,2020,10,11,14
9.4875,2020,10,11,15
0.0,2020,10,11,16
0.0,2020,10,11,17
0.0,2020,10,11,18
0.0,2020,10,11,19
0.0,2020,10,11,20
0.0,2020,10,11,21
0.0,2020,10,11,22
0.0,2020,10,11,23
0.0,2020,10,12,0
0.0,2020,10,12,1
0.0,2020,10,12,2
0.0,2020,10,12,3
0.0,2020,10,12,4
0.0,2020,10,12,5
7.7625,2020,10,12,6
46.575,2020,10,12,7
84.525,2020,10,12,8
151.8,2020,10,12,9
181.9875,2020,10,12,10
214.7625,2020,10,12,11
160.425,2020,10,12,12
63.825,2020,10,12,13
55.2,2020,10,12,14
37.0875,2020,10,12,15
0.0,2020,10,12,16
0.0,2020,10,12,17
0.0,2020,10,12,18
0.0,2020,10,12,19
0.0,2020,10,12,20
0.0,2020,10,12,21
0.0,2020,10,12,22
0.0,2020,10,12,23
0.0,2020,10,13,0
0.0,2020,10,13,1
0.0,2020,10,13,2
0.0,2020,10,13,3
0.0,2020,10,13,4
0.0,2020,10,13,5
12.075,2020,10,13,6
51.75,2020,10,13,7
100.05,2020,10,13,8
179.4,2020,10,13,9
129.375,2020,10,13,10
119.025,2020,10,13,11
128.51250000000002,2020,10,13,12
57.7875,2020,10,13,13
62.9625,2020,10,13,14
19.8375,2020,10,13,15
0.0,2020,10,13,16
0.0,2020,10,13,17
0.0,2020,10,13,18
0.0,2020,10,13,19
0.0,2020,10,13,20
0.0,2020,10,13,21
0.0,2020,10,13,22
0.0,2020,10,13,23
0.0,2020,10,14,0
0.0,2020,10,14,1
0.0,2020,10,14,2
0.0,2020,10,14,3
0.0,2020,10,14,4
0.0,2020,10,14,5
2.5875,2020,10,14,6
60.375,2020,10,14,7
159.5625,2020,10,14,8
157.8375,2020,10,14,9
126.7875,2020,10,14,10
183.7125,2020,10,14,11
106.95,2020,10,14,12
81.9375,2020,10,14,13
46.575,2020,10,14,14
2.5875,2020,10,14,15
0.0,2020,10,14,16
0.0,2020,10,14,17
0.0,2020,10,14,18
0.0,2020,10,14,19
0.0,2020,10,14,20
0.0,2020,10,14,21
0.0,2020,10,14,22
0.0,2020,10,14,23
0.0,2020,10,15,0
0.0,2020,10,15,1
0.0,2020,10,15,2
0.0,2020,10,15,3
0.0,2020,10,15,4
0.0,2020,10,15,5
0.8625,2020,10,15,6
24.15,2020,10,15,7
69.0,2020,10,15,8
126.7875,2020,10,15,9
164.7375,2020,10,15,10
113.85,2020,10,15,11
111.2625,2020,10,15,12
91.425,2020,10,15,13
49.1625,2020,10,15,14
6.9,2020,10,15,15
0.0,2020,10,15,16
0.0,2020,10,15,17
0.0,2020,10,15,18
0.0,2020,10,15,19
0.0,2020,10,15,20
0.0,2020,10,15,21
0.0,2020,10,15,22
0.0,2020,10,15,23
0.0,2020,10,16,0
0.0,2020,10,16,1
0.0,2020,10,16,2
0.0,2020,10,16,3
0.0,2020,10,16,4
0.0,2020,10,16,5
2.5875,2020,10,16,6
31.9125,2020,10,16,7
101.775,2020,10,16,8
100.05,2020,10,16,9
123.3375,2020,10,16,10
158.7,2020,10,16,11
173.3625,2020,10,16,12
56.925,2020,10,16,13
48.3,2020,10,16,14
7.7625,2020,10,16,15
0.0,2020,10,16,16
0.0,2020,10,16,17
0.0,2020,10,16,18
0.0,2020,10,16,19
0.0,2020,10,16,20
0.0,2020,10,16,21
0.0,2020,10,16,22
0.0,2020,10,16,23
0.0,2020,10,17,0
0.0,2020,10,17,1
0.0,2020,10,17,2
0.0,2020,10,17,3
0.0,2020,10,17,4
0.0,2020,10,17,5
0.8625,2020,10,17,6
24.15,2020,10,17,7
36.225,2020,10,17,8
95.7375,2020,10,17,9
75.9,2020,10,17,10
91.425,2020,10,17,11
144.0375,2020,10,17,12
61.2375,2020,10,17,13
16.3875,2020,10,17,14
2.5875,2020,10,17,15
0.0,2020,10,17,16
0.0,2020,10,17,17
0.0,2020,10,17,18
0.0,2020,10,17,19
0.0,2020,10,17,20
0.0,2020,10,17,21
0.0,2020,10,17,22
0.0,2020,10,17,23
0.0,2020,10,18,0
0.0,2020,10,18,1
0.0,2020,10,18,2
0.0,2020,10,18,3
0.0,2020,10,18,4
0.0,2020,10,18,5
0.8625,2020,10,18,6
20.7,2020,10,18,7
76.7625,2020,10,18,8
115.575,2020,10,18,9
110.4,2020,10,18,10
