time,index,pv_measurement
2021-05-08 14:00:00,20600,170.775
2021-05-08 15:00:00,20601,286.35
2021-05-08 16:00:00,20602,148.35
2021-05-08 17:00:00,20603,108.675
2021-05-08 18:00:00,20604,53.475
2021-05-08 19:00:00,20605,13.8
2021-05-08 20:00:00,20606,0.0
2021-05-08 21:00:00,20607,0.0
2021-05-08 22:00:00,20608,0.0
2021-05-08 23:00:00,20609,0.0
2021-05-09 00:00:00,20610,0.0
2021-05-09 01:00:00,20611,0.0
2021-05-09 02:00:00,20612,0.0
2021-05-09 03:00:00,20613,39.675
2021-05-09 04:00:00,20614,131.1
2021-05-09 05:00:00,20615,154.3875
2021-05-09 06:00:00,20616,213.9
2021-05-09 07:00:00,20617,360.525
2021-05-09 08:00:00,20618,406.2375
2021-05-09 09:00:00,20619,657.225
2021-05-09 10:00:00,20620,759.8625
2021-05-09 11:00:00,20621,778.8375
2021-05-09 12:00:00,20622,507.15
2021-05-09 13:00:00,20623,665.85
2021-05-09 14:00:00,20624,450.225
2021-05-09 15:00:00,20625,402.7875
2021-05-09 16:00:00,20626,210.45
2021-05-09 17:00:00,20627,181.9875
2021-05-09 18:00:00,20628,66.41250000000001
2021-05-09 19:00:00,20629,16.3875
2021-05-09 20:00:00,20630,0.0
2021-05-09 21:00:00,20631,0.0
2021-05-09 22:00:00,20632,0.0
2021-05-09 23:00:00,20633,0.0
2021-05-10 00:00:00,20634,0.0
2021-05-10 01:00:00,20635,0.0
2021-05-10 02:00:00,20636,0.8625
2021-05-10 03:00:00,20637,26.7375
2021-05-10 04:00:00,20638,99.1875
2021-05-10 05:00:00,20639,123.3375
2021-05-10 06:00:00,20640,351.9
2021-05-10 07:00:00,20641,723.6375
2021-05-10 08:00:00,20642,854.7375
2021-05-10 09:00:00,20643,955.65
2021-05-10 10:00:00,20644,985.8375
2021-05-10 11:00:00,20645,1054.8374999999999
2021-05-10 12:00:00,20646,942.7125
2021-05-10 13:00:00,20647,677.925
2021-05-10 14:00:00,20648,532.1625
2021-05-10 15:00:00,20649,276.8625
2021-05-10 16:00:00,20650,181.125
2021-05-10 17:00:00,20651,52.6125
2021-05-10 18:00:00,20652,6.0375
2021-05-10 19:00:00,20653,0.0
2021-05-10 20:00:00,20654,0.0
2021-05-10 21:00:00,20655,0.0
2021-05-10 22:00:00,20656,0.0
2021-05-10 23:00:00,20657,0.0
2021-05-11 00:00:00,20658,0.0
2021-05-11 01:00:00,20659,0.0
2021-05-11 02:00:00,20660,0.8625
2021-05-11 03:00:00,20661,38.8125
2021-05-11 04:00:00,20662,110.4
2021-05-11 05:00:00,20663,300.15
2021-05-11 06:00:00,20664,511.4625
2021-05-11 07:00:00,20665,689.1375
2021-05-11 08:00:00,20666,839.2125
2021-05-11 09:00:00,20667,884.925
2021-05-11 10:00:00,20668,969.45
2021-05-11 11:00:00,20669,844.3875
2021-05-11 12:00:00,20670,903.9
2021-05-11 13:00:00,20671,742.6125
2021-05-11 14:00:00,20672,575.2875
2021-05-11 15:00:00,20673,439.0125
2021-05-11 16:00:00,20674,320.85
2021-05-11 17:00:00,20675,153.525
2021-05-11 18:00:00,20676,74.175
2021-05-11 19:00:00,20677,12.075
2021-05-11 20:00:00,20678,0.0
2021-05-11 21:00:00,20679,0.0
2021-05-11 22:00:00,20680,0.0
2021-05-11 23:00:00,20681,0.0
2021-05-12 00:00:00,20682,0.0
2021-05-12 01:00:00,20683,0.0
2021-05-12 02:00:00,20684,1.725
2021-05-12 03:00:00,20685,37.95
2021-05-12 04:00:00,20686,116.4375
2021-05-12 05:00:00,20687,219.9375
2021-05-12 06:00:00,20688,410.55
2021-05-12 07:00:00,20689,418.3125
2021-05-12 08:00:00,20690,406.2375
2021-05-12 09:00:00,20691,498.525
2021-05-12 10:00:00,20692,584.775
2021-05-12 11:00:00,20693,644.2875
2021-05-12 12:00:00,20694,335.5125
2021-05-12 13:00:00,20695,147.4875
2021-05-12 14:00:00,20696,135.4125
2021-05-12 15:00:00,20697,94.875
2021-05-12 16:00:00,20698,73.3125
2021-05-12 17:00:00,20699,32.775
2021-05-12 18:00:00,20700,8.625
2021-05-12 19:00:00,20701,0.0
2021-05-12 20:00:00,20702,0.0
2021-05-12 21:00:00,20703,0.0
2021-05-12 22:00:00,20704,0.0
2021-05-12 23:00:00,20705,0.0
2021-05-13 00:00:00,20706,0.0
2021-05-13 01:00:00,20707,0.0
2021-05-13 02:00:00,20708,0.0
2021-05-13 03:00:00,20709,1.725
2021-05-13 04:00:00,20710,18.975
2021-05-13 05:00:00,20711,35.3625
2021-05-13 06:00:00,20712,76.7625
2021-05-13 07:00:00,20713,131.1
2021-05-13 08:00:00,20714,189.75
2021-05-13 09:00:00,20715,201.825
2021-05-13 10:00:00,20716,211.3125
2021-05-13 11:00:00,20717,247.5375
2021-05-13 12:00:00,20718,257.8875
2021-05-13 13:00:00,20719,282.9
2021-05-13 14:00:00,20720,200.9625
2021-05-13 15:00:00,20721,173.3625
2021-05-13 16:00:00,20722,87.1125
2021-05-13 17:00:00,20723,46.575
2021-05-13 18:00:00,20724,25.0125
2021-05-13 19:00:00,20725,0.8625
2021-05-13 20:00:00,20726,0.0
2021-05-13 21:00:00,20727,0.0
2021-05-13 22:00:00,20728,0.0
2021-05-13 23:00:00,20729,0.0
2021-05-14 00:00:00,20730,0.0
2021-05-14 01:00:00,20731,0.0
2021-05-14 02:00:00,20732,0.0
2021-05-14 03:00:00,20733,3.45
2021-05-14 04:00:00,20734,41.4
2021-05-14 05:00:00,20735,142.3125
2021-05-14 06:00:00,20736,295.8375
2021-05-14 07:00:00,20737,312.225
2021-05-14 08:00:00,20738,341.55
2021-05-14 09:00:00,20739,464.025
2021-05-14 10:00:00,20740,775.3875
2021-05-14 11:00:00,20741,931.5
2021-05-14 12:00:00,20742,871.9875
2021-05-14 13:00:00,20743,708.975
2021-05-14 14:00:00,20744,540.7875
2021-05-14 15:00:00,20745,470.925
2021-05-14 16:00:00,20746,363.1125
2021-05-14 17:00:00,20747,194.0625
2021-05-14 18:00:00,20748,98.325
2021-05-14 19:00:00,20749,31.05
2021-05-14 20:00:00,20750,0.0
2021-05-14 21:00:00,20751,0.0
2021-05-14 22:00:00,20752,0.0
2021-05-14 23:00:00,20753,0.0
2021-05-15 00:00:00,20754,0.0
2021-05-15 01:00:00,20755,0.0
2021-05-15 02:00:00,20756,0.0
2021-05-15 03:00:00,20757,28.4625
2021-05-15 04:00:00,20758,87.1125
2021-05-15 05:00:00,20759,157.8375
2021-05-15 06:00:00,20760,393.3
2021-05-15 07:00:00,20761,499.3875
2021-05-15 08:00:00,20762,736.575
2021-05-15 09:00:00,20763,769.35
2021-05-15 10:00:00,20764,915.1125
2021-05-15 11:00:00,20765,1108.3125
2021-05-15 12:00:00,20766,677.925
2021-05-15 13:00:00,20767,659.8125
2021-05-15 14:00:00,20768,639.1125
2021-05-15 15:00:00,20769,302.7375
2021-05-15 16:00:00,20770,162.15
2021-05-15 17:00:00,20771,88.8375
2021-05-15 18:00:00,20772,22.425
2021-05-15 19:00:00,20773,12.9375
2021-05-15 20:00:00,20774,0.0
2021-05-15 21:00:00,20775,0.0
2021-05-15 22:00:00,20776,0.0
2021-05-15 23:00:00,20777,0.0
2021-05-16 00:00:00,20778,0.0
2021-05-16 01:00:00,20779,0.0
2021-05-16 02:00:00,20780,0.8625
2021-05-16 03:00:00,20781,34.5
2021-05-16 04:00:00,20782,100.9125
2021-05-16 05:00:00,20783,74.175
2021-05-16 06:00:00,20784,569.25
2021-05-16 07:00:00,20785,758.1375
2021-05-16 08:00:00,20786,763.3125
2021-05-16 09:00:00,20787,430.3875
2021-05-16 10:00:00,20788,319.125
2021-05-16 11:00:00,20789,274.27500000000003
2021-05-16 12:00:00,20790,157.8375
2021-05-16 13:00:00,20791,145.7625
2021-05-16 14:00:00,20792,77.625
2021-05-16 15:00:00,20793,81.9375
2021-05-16 16:00:00,20794,74.175
2021-05-16 17:00:00,20795,22.425
2021-05-16 18:00:00,20796,25.0125
2021-05-16 19:00:00,20797,6.9
2021-05-16 20:00:00,20798,0.0
2021-05-16 21:00:00,20799,0.0
2021-05-16 22:00:00,20800,0.0
2021-05-16 23:00:00,20801,0.0
2021-05-17 00:00:00,20802,0.0
2021-05-17 01:00:00,20803,0.0
2021-05-17 02:00:00,20804,2.5875
2021-05-17 03:00:00,20805,42.2625
2021-05-17 04:00:00,20806,116.4375
2021-05-17 05:00:00,20807,359.6625
2021-05-17 06:00:00,20808,541.65
2021-05-17 07:00:00,20809,719.325
2021-05-17 08:00:00,20810,762.45
2021-05-17 09:00:00,20811,672.75
2021-05-17 10:00:00,20812,589.0875
2021-05-17 11:00:00,20813,528.7125
2021-05-17 12:00:00,20814,294.975
2021-05-17 13:00:00,20815,227.7
2021-05-17 14:00:00,20816,188.025
2021-05-17 15:00:00,20817,124.2
2021-05-17 16:00:00,20818,72.45
2021-05-17 17:00:00,20819,95.7375
2021-05-17 18:00:00,20820,35.3625
2021-05-17 19:00:00,20821,4.3125
2021-05-17 20:00:00,20822,0.0
2021-05-17 21:00:00,20823,0.0
2021-05-17 22:00:00,20824,0.0
2021-05-17 23:00:00,20825,0.0
2021-05-18 00:00:00,20826,0.0
2021-05-18 01:00:00,20827,0.0
2021-05-18 02:00:00,20828,0.0
2021-05-18 03:00:00,20829,3.45
2021-05-18 04:00:00,20830,12.075
2021-05-18 05:00:00,20831,60.375
2021-05-18 06:00:00,20832,149.2125
2021-05-18 07:00:00,20833,284.625
2021-05-18 08:00:00,20834,347.5875
2021-05-18 09:00:00,20835,526.125
2021-05-18 10:00:00,20836,518.3625000000001
2021-05-18 11:00:00,20837,336.375
2021-05-18 12:00:00,20838,467.475
2021-05-18 13:00:00,20839,509.7375
2021-05-18 14:00:00,20840,238.9125
2021-05-18 15:00:00,20841,295.8375
2021-05-18 16:00:00,20842,226.8375
2021-05-18 17:00:00,20843,74.175
2021-05-18 18:00:00,20844,44.85
2021-05-18 19:00:00,20845,2.5875
2021-05-18 20:00:00,20846,0.0
2021-05-18 21:00:00,20847,0.0
2021-05-18 22:00:00,20848,0.0
2021-05-18 23:00:00,20849,0.0
2021-05-19 00:00:00,20850,0.0
2021-05-19 01:00:00,20851,0.0
2021-05-19 02:00:00,20852,0.0
2021-05-19 03:00:00,20853,7.7625
2021-05-19 04:00:00,20854,44.85
2021-05-19 05:00:00,20855,86.25
2021-05-19 06:00:00,20856,175.0875
2021-05-19 07:00:00,20857,321.7125
2021-05-19 08:00:00,20858,414.8625
2021-05-19 09:00:00,20859,746.0625
2021-05-19 10:00:00,20860,572.7
2021-05-19 11:00:00,20861,301.875
2021-05-19 12:00:00,20862,552.0
2021-05-19 13:00:00,20863,550.275
2021-05-19 14:00:00,20864,458.85
2021-05-19 15:00:00,20865,453.675
2021-05-19 16:00:00,20866,386.4
2021-05-19 17:00:00,20867,212.175
2021-05-19 18:00:00,20868,117.3
2021-05-19 19:00:00,20869,27.6
2021-05-19 20:00:00,20870,0.0
2021-05-19 21:00:00,20871,0.0
2021-05-19 22:00:00,20872,0.0
2021-05-19 23:00:00,20873,0.0
2021-05-20 00:00:00,20874,0.0
2021-05-20 01:00:00,20875,0.0
2021-05-20 02:00:00,20876,2.5875
2021-05-20 03:00:00,20877,23.2875
2021-05-20 04:00:00,20878,49.1625
2021-05-20 05:00:00,20879,189.75
2021-05-20 06:00:00,20880,330.3375
2021-05-20 07:00:00,20881,431.25
2021-05-20 08:00:00,20882,646.0125
2021-05-20 09:00:00,20883,494.2125
2021-05-20 10:00:00,20884,685.6875
2021-05-20 11:00:00,20885,853.875
2021-05-20 12:00:00,20886,927.1875
2021-05-20 13:00:00,20887,420.9
2021-05-20 14:00:00,20888,307.05
2021-05-20 15:00:00,20889,486.45
2021-05-20 16:00:00,20890,313.95
2021-05-20 17:00:00,20891,110.4
2021-05-20 18:00:00,20892,18.975
2021-05-20 19:00:00,20893,0.8625
2021-05-20 20:00:00,20894,0.0
2021-05-20 21:00:00,20895,0.0
2021-05-20 22:00:00,20896,0.0
2021-05-20 23:00:00,20897,0.0
2021-05-21 00:00:00,20898,0.0
2021-05-21 01:00:00,20899,0.0
2021-05-21 02:00:00,20900,0.0
2021-05-21 03:00:00,20901,7.7625
2021-05-21 04:00:00,20902,20.7
2021-05-21 05:00:00,20903,65.55
2021-05-21 06:00:00,20904,151.8
2021-05-21 07:00:00,20905,281.175
2021-05-21 08:00:00,20906,480.4125
2021-05-21 09:00:00,20907,447.6375
2021-05-21 10:00:00,20908,534.75
2021-05-21 11:00:00,20909,664.9875
2021-05-21 12:00:00,20910,915.1125
2021-05-21 13:00:00,20911,902.175
2021-05-21 14:00:00,20912,720.1875
2021-05-21 15:00:00,20913,552.0
2021-05-21 16:00:00,20914,370.875
2021-05-21 17:00:00,20915,201.825
2021-05-21 18:00:00,20916,108.675
2021-05-21 19:00:00,20917,32.775
2021-05-21 20:00:00,20918,0.8625
2021-05-21 21:00:00,20919,0.0
2021-05-21 22:00:00,20920,0.0
2021-05-21 23:00:00,20921,0.0
2021-05-22 00:00:00,20922,0.0
2021-05-22 01:00:00,20923,0.0
2021-05-22 02:00:00,20924,16.3875
2021-05-22 03:00:00,20925,81.075
2021-05-22 04:00:00,20926,184.575
2021-05-22 05:00:00,20927,337.2375
2021-05-22 06:00:00,20928,501.1125
2021-05-22 07:00:00,20929,604.6125
2021-05-22 08:00:00,20930,731.4
2021-05-22 09:00:00,20931,684.825
2021-05-22 10:00:00,20932,834.0375
2021-05-22 11:00:00,20933,968.5875
2021-05-22 12:00:00,20934,963.4125
2021-05-22 13:00:00,20935,859.9125
2021-05-22 14:00:00,20936,685.6875
2021-05-22 15:00:00,20937,528.7125
2021-05-22 16:00:00,20938,342.4125
2021-05-22 17:00:00,20939,179.4
2021-05-22 18:00:00,20940,57.7875
2021-05-22 19:00:00,20941,37.0875
2021-05-22 20:00:00,20942,1.725
2021-05-22 21:00:00,20943,0.0
2021-05-22 22:00:00,20944,0.0
2021-05-22 23:00:00,20945,0.0
2021-05-23 00:00:00,20946,0.0
2021-05-23 01:00:00,20947,0.0
2021-05-23 02:00:00,20948,13.8
2021-05-23 03:00:00,20949,33.637499999999996
2021-05-23 04:00:00,20950,122.475
2021-05-23 05:00:00,20951,225.1125
2021-05-23 06:00:00,20952,312.225
2021-05-23 07:00:00,20953,614.9625
2021-05-23 08:00:00,20954,758.1375
2021-05-23 09:00:00,20955,620.1375
2021-05-23 10:00:00,20956,925.4625
2021-05-23 11:00:00,20957,1056.5625
2021-05-23 12:00:00,20958,729.675
2021-05-23 13:00:00,20959,683.1
2021-05-23 14:00:00,20960,103.5
2021-05-23 15:00:00,20961,52.6125
2021-05-23 16:00:00,20962,130.23749999999998
2021-05-23 17:00:00,20963,77.625
2021-05-23 18:00:00,20964,88.8375
2021-05-23 19:00:00,20965,33.637499999999996
2021-05-23 20:00:00,20966,3.45
2021-05-23 21:00:00,20967,0.0
2021-05-23 22:00:00,20968,0.0
2021-05-23 23:00:00,20969,0.0
2021-05-24 00:00:00,20970,0.0
2021-05-24 01:00:00,20971,0.0
2021-05-24 02:00:00,20972,5.175
2021-05-24 03:00:00,20973,57.7875
2021-05-24 04:00:00,20974,173.3625
2021-05-24 05:00:00,20975,367.425
2021-05-24 06:00:00,20976,569.25
2021-05-24 07:00:00,20977,761.5875
2021-05-24 08:00:00,20978,910.8
2021-05-24 09:00:00,20979,998.775
2021-05-24 10:00:00,20980,1009.125
2021-05-24 11:00:00,20981,1053.9750000000001
2021-05-24 12:00:00,20982,800.4
2021-05-24 13:00:00,20983,893.55
2021-05-24 14:00:00,20984,733.9875
2021-05-24 15:00:00,20985,576.15
2021-05-24 16:00:00,20986,348.45
2021-05-24 17:00:00,20987,210.45
2021-05-24 18:00:00,20988,112.9875
2021-05-24 19:00:00,20989,35.3625
2021-05-24 20:00:00,20990,5.175
2021-05-24 21:00:00,20991,0.0
2021-05-24 22:00:00,20992,0.0
2021-05-24 23:00:00,20993,0.0
2021-05-25 00:00:00,20994,0.0
2021-05-25 01:00:00,20995,0.0
2021-05-25 02:00:00,20996,23.2875
2021-05-25 03:00:00,20997,108.675
2021-05-25 04:00:00,20998,208.725
2021-05-25 05:00:00,20999,388.125
2021-05-25 06:00:00,21000,577.0125
2021-05-25 07:00:00,21001,758.1375
2021-05-25 08:00:00,21002,884.0625
2021-05-25 09:00:00,21003,940.125
2021-05-25 10:00:00,21004,817.65
2021-05-25 11:00:00,21005,914.25
2021-05-25 12:00:00,21006,485.5875
2021-05-25 13:00:00,21007,506.2875
2021-05-25 14:00:00,21008,365.7
2021-05-25 15:00:00,21009,190.6125
2021-05-25 16:00:00,21010,322.575
2021-05-25 17:00:00,21011,223.3875
2021-05-25 18:00:00,21012,133.6875
2021-05-25 19:00:00,21013,50.025
2021-05-25 20:00:00,21014,2.5875
2021-05-25 21:00:00,21015,0.0
2021-05-25 22:00:00,21016,0.0
2021-05-25 23:00:00,21017,0.0
2021-05-26 00:00:00,21018,0.0
2021-05-26 01:00:00,21019,0.0
2021-05-26 02:00:00,21020,21.5625
2021-05-26 03:00:00,21021,69.8625
2021-05-26 04:00:00,21022,175.0875
2021-05-26 05:00:00,21023,371.7375
2021-05-26 06:00:00,21024,575.2875
2021-05-26 07:00:00,21025,771.075
2021-05-26 08:00:00,21026,887.5125
2021-05-26 09:00:00,21027,570.975
2021-05-26 10:00:00,21028,514.0500000000001
2021-05-26 11:00:00,21029,947.8875
2021-05-26 12:00:00,21030,1041.8999999999999
2021-05-26 13:00:00,21031,916.8375
2021-05-26 14:00:00,21032,748.65
2021-05-26 15:00:00,21033,574.425
2021-05-26 16:00:00,21034,425.2125
2021-05-26 17:00:00,21035,234.6
2021-05-26 18:00:00,21036,138.8625
2021-05-26 19:00:00,21037,60.375
2021-05-26 20:00:00,21038,6.0375
2021-05-26 21:00:00,21039,0.0
2021-05-26 22:00:00,21040,0.0
2021-05-26 23:00:00,21041,0.0
2021-05-27 00:00:00,21042,0.0
2021-05-27 01:00:00,21043,0.0
2021-05-27 02:00:00,21044,13.8
2021-05-27 03:00:00,21045,51.75
2021-05-27 04:00:00,21046,160.425
2021-05-27 05:00:00,21047,452.8125
2021-05-27 06:00:00,21048,503.7
2021-05-27 07:00:00,21049,666.7125
2021-05-27 08:00:00,21050,882.3375
2021-05-27 09:00:00,21051,1003.0875
2021-05-27 10:00:00,21052,1071.2250000000001
2021-05-27 11:00:00,21053,1065.1875
2021-05-27 12:00:00,21054,1017.75
2021-05-27 13:00:00,21055,916.8375
2021-05-27 14:00:00,21056,751.2375
2021-05-27 15:00:00,21057,454.5375
2021-05-27 16:00:00,21058,417.45
2021-05-27 17:00:00,21059,191.475
2021-05-27 18:00:00,21060,106.0875
2021-05-27 19:00:00,21061,45.7125
2021-05-27 20:00:00,21062,4.3125
2021-05-27 21:00:00,21063,0.0
2021-05-27 22:00:00,21064,0.0
2021-05-27 23:00:00,21065,0.0
2021-05-28 00:00:00,21066,0.0
2021-05-28 01:00:00,21067,0.0
2021-05-28 02:00:00,21068,12.075
2021-05-28 03:00:00,21069,76.7625
2021-05-28 04:00:00,21070,209.5875
2021-05-28 05:00:00,21071,390.7125
2021-05-28 06:00:00,21072,597.7125
2021-05-28 07:00:00,21073,638.25
2021-05-28 08:00:00,21074,775.3875
2021-05-28 09:00:00,21075,958.2375
2021-05-28 10:00:00,21076,960.825
2021-05-28 11:00:00,21077,878.8875
2021-05-28 12:00:00,21078,1014.3
2021-05-28 13:00:00,21079,939.2625
2021-05-28 14:00:00,21080,764.175
2021-05-28 15:00:00,21081,585.6375
2021-05-28 16:00:00,21082,412.275
2021-05-28 17:00:00,21083,238.9125
2021-05-28 18:00:00,21084,136.275
2021-05-28 19:00:00,21085,50.025
2021-05-28 20:00:00,21086,5.175
2021-05-28 21:00:00,21087,0.0
2021-05-28 22:00:00,21088,0.0
2021-05-28 23:00:00,21089,0.0
2021-05-29 00:00:00,21090,0.0
2021-05-29 01:00:00,21091,0.0
2021-05-29 02:00:00,21092,14.6625
2021-05-29 03:00:00,21093,62.9625
2021-05-29 04:00:00,21094,185.4375
2021-05-29 05:00:00,21095,378.6375
2021-05-29 06:00:00,21096,564.075
2021-05-29 07:00:00,21097,792.6375
2021-05-29 08:00:00,21098,928.05
2021-05-29 09:00:00,21099,1056.5625
2021-05-29 10:00:00,21100,954.7875
2021-05-29 11:00:00,21101,979.8
2021-05-29 12:00:00,21102,1007.4
2021-05-29 13:00:00,21103,912.525
2021-05-29 14:00:00,21104,740.8875
2021-05-29 15:00:00,21105,572.7
2021-05-29 16:00:00,21106,404.5125
2021-05-29 17:00:00,21107,238.05
2021-05-29 18:00:00,21108,133.6875
2021-05-29 19:00:00,21109,50.025
2021-05-29 20:00:00,21110,5.175
2021-05-29 21:00:00,21111,0.0
2021-05-29 22:00:00,21112,0.0
2021-05-29 23:00:00,21113,0.0
2021-05-30 00:00:00,21114,0.0
2021-05-30 01:00:00,21115,0.0
2021-05-30 02:00:00,21116,17.25
2021-05-30 03:00:00,21117,75.9
2021-05-30 04:00:00,21118,186.3
2021-05-30 05:00:00,21119,376.05
2021-05-30 06:00:00,21120,570.1125
2021-05-30 07:00:00,21121,752.9625
2021-05-30 08:00:00,21122,903.9
2021-05-30 09:00:00,21123,1011.7125
2021-05-30 10:00:00,21124,972.0375
2021-05-30 11:00:00,21125,1060.0125
2021-05-30 12:00:00,21126,1036.7250000000001
2021-05-30 13:00:00,21127,926.325
2021-05-30 14:00:00,21128,736.575
2021-05-30 15:00:00,21129,615.825
2021-05-30 16:00:00,21130,472.65
2021-05-30 17:00:00,21131,265.65000000000003
2021-05-30 18:00:00,21132,167.325
2021-05-30 19:00:00,21133,62.1
2021-05-30 20:00:00,21134,5.175
2021-05-30 21:00:00,21135,0.0
2021-05-30 22:00:00,21136,0.0
2021-05-30 23:00:00,21137,0.0
2021-05-31 00:00:00,21138,0.0
2021-05-31 01:00:00,21139,0.0
2021-05-31 02:00:00,21140,24.15
2021-05-31 03:00:00,21141,64.6875
2021-05-31 04:00:00,21142,93.15
2021-05-31 05:00:00,21143,111.2625
2021-05-31 06:00:00,21144,207.0
2021-05-31 07:00:00,21145,306.1875
2021-05-31 08:00:00,21146,593.4
2021-05-31 09:00:00,21147,1003.95
2021-05-31 10:00:00,21148,1028.1000000000001
2021-05-31 11:00:00,21149,954.7875
2021-05-31 12:00:00,21150,776.25
2021-05-31 13:00:00,21151,688.275
2021-05-31 14:00:00,21152,664.125
2021-05-31 15:00:00,21153,602.8875
2021-05-31 16:00:00,21154,439.0125
2021-05-31 17:00:00,21155,292.3875
2021-05-31 18:00:00,21156,142.3125
2021-05-31 19:00:00,21157,54.3375
2021-05-31 20:00:00,21158,12.9375
2021-05-31 21:00:00,21159,0.0
2021-05-31 22:00:00,21160,0.0
2021-05-31 23:00:00,21161,0.0
2021-06-01 00:00:00,21162,0.0
2021-06-01 01:00:00,21163,0.0
2021-06-01 02:00:00,21164,15.525
2021-06-01 03:00:00,21165,76.7625
2021-06-01 04:00:00,21166,200.9625
2021-06-01 05:00:00,21167,382.95
2021-06-01 06:00:00,21168,591.675
2021-06-01 07:00:00,21169,768.4875
2021-06-01 08:00:00,21170,891.825
2021-06-01 09:00:00,21171,972.0375
2021-06-01 10:00:00,21172,1030.6875
2021-06-01 11:00:00,21173,1028.1000000000001
2021-06-01 12:00:00,21174,975.4875
2021-06-01 13:00:00,21175,876.3
2021-06-01 14:00:00,21176,715.0125
2021-06-01 15:00:00,21177,562.35
2021-06-01 16:00:00,21178,414.0
2021-06-01 17:00:00,21179,250.125
2021-06-01 18:00:00,21180,141.45
2021-06-01 19:00:00,21181,69.8625
2021-06-01 20:00:00,21182,12.9375
2021-06-01 21:00:00,21183,0.0
2021-06-01 22:00:00,21184,0.0
2021-06-01 23:00:00,21185,0.0
2021-06-02 00:00:00,21186,0.0
2021-06-02 01:00:00,21187,0.0
2021-06-02 02:00:00,21188,18.975
2021-06-02 03:00:00,21189,74.175
2021-06-02 04:00:00,21190,188.025
2021-06-02 05:00:00,21191,382.0875
2021-06-02 06:00:00,21192,567.525
2021-06-02 07:00:00,21193,733.125
2021-06-02 08:00:00,21194,870.2625
2021-06-02 09:00:00,21195,972.9
2021-06-02 10:00:00,21196,1022.925
2021-06-02 11:00:00,21197,1015.1625
2021-06-02 12:00:00,21198,985.8375
2021-06-02 13:00:00,21199,876.3
2021-06-02 14:00:00,21200,743.475
2021-06-02 15:00:00,21201,580.4625
2021-06-02 16:00:00,21202,419.175
2021-06-02 17:00:00,21203,259.6125
2021-06-02 18:00:00,21204,140.5875
2021-06-02 19:00:00,21205,53.475
2021-06-02 20:00:00,21206,6.9
2021-06-02 21:00:00,21207,0.0
2021-06-02 22:00:00,21208,0.0
2021-06-02 23:00:00,21209,0.0
2021-06-03 00:00:00,21210,0.0
2021-06-03 01:00:00,21211,0.0
2021-06-03 02:00:00,21212,13.8
2021-06-03 03:00:00,21213,71.5875
2021-06-03 04:00:00,21214,194.925
2021-06-03 05:00:00,21215,385.5375
2021-06-03 06:00:00,21216,564.075
2021-06-03 07:00:00,21217,745.2
2021-06-03 08:00:00,21218,885.7875
2021-06-03 09:00:00,21219,983.25
2021-06-03 10:00:00,21220,1017.75
2021-06-03 11:00:00,21221,902.175
2021-06-03 12:00:00,21222,966.0
2021-06-03 13:00:00,21223,822.825
2021-06-03 14:00:00,21224,439.0125
2021-06-03 15:00:00,21225,495.9375
2021-06-03 16:00:00,21226,382.0875
2021-06-03 17:00:00,21227,263.925
2021-06-03 18:00:00,21228,138.8625
2021-06-03 19:00:00,21229,45.7125
2021-06-03 20:00:00,21230,6.9
2021-06-03 21:00:00,21231,0.0
2021-06-03 22:00:00,21232,0.0
2021-06-03 23:00:00,21233,0.0
2021-06-04 00:00:00,21234,0.0
2021-06-04 01:00:00,21235,0.0
2021-06-04 02:00:00,21236,19.8375
2021-06-04 03:00:00,21237,76.7625
2021-06-04 04:00:00,21238,195.7875
2021-06-04 05:00:00,21239,384.675
2021-06-04 06:00:00,21240,572.7
2021-06-04 07:00:00,21241,740.025
2021-06-04 08:00:00,21242,875.4375
2021-06-04 09:00:00,21243,982.3875
2021-06-04 10:00:00,21244,1022.0625
2021-06-04 11:00:00,21245,1015.1625
2021-06-04 12:00:00,21246,978.9375
2021-06-04 13:00:00,21247,871.125
2021-06-04 14:00:00,21248,721.9125
2021-06-04 15:00:00,21249,572.7
2021-06-04 16:00:00,21250,411.4125
2021-06-04 17:00:00,21251,250.9875
2021-06-04 18:00:00,21252,144.9
2021-06-04 19:00:00,21253,61.2375
2021-06-04 20:00:00,21254,12.9375
2021-06-04 21:00:00,21255,0.0
2021-06-04 22:00:00,21256,0.0
2021-06-04 23:00:00,21257,0.0
2021-06-05 00:00:00,21258,0.0
2021-06-07 08:00:00,21314,822.825
2021-06-07 09:00:00,21315,480.4125
2021-06-07 10:00:00,21316,537.3375
2021-06-07 11:00:00,21317,972.9
2021-06-07 12:00:00,21318,947.8875
2021-06-07 13:00:00,21319,924.6
2021-06-07 14:00:00,21320,765.9
2021-06-07 15:00:00,21321,608.0625
2021-06-07 16:00:00,21322,447.6375
2021-06-07 17:00:00,21323,271.6875
2021-06-07 18:00:00,21324,156.975
2021-06-07 19:00:00,21325,63.825
2021-06-07 20:00:00,21326,9.4875
2021-06-07 21:00:00,21327,0.0
2021-06-07 22:00:00,21328,0.0
2021-06-07 23:00:00,21329,0.0
2021-06-08 00:00:00,21330,0.0
2021-06-08 01:00:00,21331,2.5875
2021-06-08 02:00:00,21332,44.85
2021-06-08 03:00:00,21333,127.65
2021-06-08 04:00:00,21334,232.0125
2021-06-08 05:00:00,21335,375.1875
2021-06-08 06:00:00,21336,520.9499999999999
